,chrom_presence,location
Ebacter_C10125,1.0,chrom
Ebacter_C101260,1.0,chrom
Ebacter_C101262,0.0,plasmid
Ebacter_C101264,0.0,plasmid
Ebacter_C101265,0.0,plasmid
Ebacter_C10126,1.0,chrom
Ebacter_C101270,1.0,chrom
Ebacter_C10127,1.0,chrom
Ebacter_C101280,1.0,chrom
Ebacter_C101281,1.0,chrom
Ebacter_C101283,1.0,chrom
Ebacter_C101285,1.0,chrom
Ebacter_C101286,1.0,chrom
Ebacter_C101287,1.0,chrom
Ebacter_C101288,1.0,chrom
Ebacter_C101289,1.0,chrom
Ebacter_C101290,1.0,chrom
Ebacter_C101291,1.0,chrom
Ebacter_C101292,1.0,chrom
Ebacter_C101294,1.0,chrom
Ebacter_C101298,1.0,chrom
Ebacter_C101299,1.0,chrom
Ebacter_C10129,1.0,chrom
Ebacter_C1012,1.0,chrom
Ebacter_C101306,1.0,chrom
Ebacter_C10130,0.0,plasmid
Ebacter_C101313,1.0,chrom
Ebacter_C101315,1.0,chrom
Ebacter_C101316,0.5,plasmid
Ebacter_C101317,0.8421052631578947,chrom
Ebacter_C101318,1.0,chrom
Ebacter_C101319,1.0,chrom
Ebacter_C101325,1.0,chrom
Ebacter_C101337,0.0,plasmid
Ebacter_C101338,0.9975845410628019,chrom
Ebacter_C101339,1.0,chrom
Ebacter_C101341,1.0,chrom
Ebacter_C101345,1.0,chrom
Ebacter_C101349,1.0,chrom
Ebacter_C101350,1.0,chrom
Ebacter_C101351,1.0,chrom
Ebacter_C101352,1.0,chrom
Ebacter_C101353,1.0,chrom
Ebacter_C101354,1.0,chrom
Ebacter_C101355,1.0,chrom
Ebacter_C10135,1.0,chrom
Ebacter_C101360,1.0,chrom
Ebacter_C101363,1.0,chrom
Ebacter_C101364,1.0,chrom
Ebacter_C10136,1.0,chrom
Ebacter_C101371,0.0,plasmid
Ebacter_C101372,1.0,chrom
Ebacter_C101373,0.0,plasmid
Ebacter_C101378,1.0,chrom
Ebacter_C101379,1.0,chrom
Ebacter_C10137,1.0,chrom
Ebacter_C101382,1.0,chrom
Ebacter_C101387,1.0,chrom
Ebacter_C101389,1.0,chrom
Ebacter_C10138,1.0,chrom
Ebacter_C101396,0.0,plasmid
Ebacter_C101397,1.0,chrom
Ebacter_C101399,1.0,chrom
Ebacter_C1013,1.0,chrom
Ebacter_C101405,1.0,chrom
Ebacter_C101406,1.0,chrom
Ebacter_C101407,1.0,chrom
Ebacter_C101409,1.0,chrom
Ebacter_C10141,1.0,chrom
Ebacter_C101422,1.0,chrom
Ebacter_C101425,0.0,plasmid
Ebacter_C101426,1.0,chrom
Ebacter_C10142,0.9978632478632479,chrom
Ebacter_C101433,1.0,chrom
Ebacter_C101435,1.0,chrom
Ebacter_C101441,1.0,chrom
Ebacter_C101443,1.0,chrom
Ebacter_C101446,1.0,chrom
Ebacter_C101447,0.0,plasmid
Ebacter_C101448,1.0,chrom
Ebacter_C101449,1.0,chrom
Ebacter_C101450,1.0,chrom
Ebacter_C101454,1.0,chrom
Ebacter_C101457,1.0,chrom
Ebacter_C101458,1.0,chrom
Ebacter_C101459,1.0,chrom
Ebacter_C101460,1.0,chrom
Ebacter_C101461,1.0,chrom
Ebacter_C101462,1.0,chrom
Ebacter_C101464,1.0,chrom
Ebacter_C10146,0.0,plasmid
Ebacter_C101470,1.0,chrom
Ebacter_C101471,1.0,chrom
Ebacter_C101472,1.0,chrom
Ebacter_C101473,1.0,chrom
Ebacter_C101474,1.0,chrom
Ebacter_C101478,1.0,chrom
Ebacter_C101479,1.0,chrom
Ebacter_C10147,1.0,chrom
Ebacter_C101481,1.0,chrom
Ebacter_C101482,1.0,chrom
Ebacter_C101484,1.0,chrom
Ebacter_C101485,1.0,chrom
Ebacter_C101492,1.0,chrom
Ebacter_C101493,0.0,plasmid
Ebacter_C10149,1.0,chrom
Ebacter_C1014,1.0,chrom
Ebacter_C101501,1.0,chrom
Ebacter_C101506,1.0,chrom
Ebacter_C101507,1.0,chrom
Ebacter_C101508,1.0,chrom
Ebacter_C101509,1.0,chrom
Ebacter_C101510,1.0,chrom
Ebacter_C101515,1.0,chrom
Ebacter_C101519,1.0,chrom
Ebacter_C10151,1.0,chrom
Ebacter_C101523,1.0,chrom
Ebacter_C101527,0.0,plasmid
Ebacter_C101528,1.0,chrom
Ebacter_C10152,1.0,chrom
Ebacter_C101533,1.0,chrom
Ebacter_C101535,1.0,chrom
Ebacter_C10153,1.0,chrom
Ebacter_C101544,1.0,chrom
Ebacter_C101545,1.0,chrom
Ebacter_C101546,1.0,chrom
Ebacter_C10154,1.0,chrom
Ebacter_C101551,1.0,chrom
Ebacter_C101552,1.0,chrom
Ebacter_C101553,1.0,chrom
Ebacter_C101554,1.0,chrom
Ebacter_C101555,1.0,chrom
Ebacter_C101557,0.9978858350951374,chrom
Ebacter_C101558,1.0,chrom
Ebacter_C101559,1.0,chrom
Ebacter_C101560,1.0,chrom
Ebacter_C101561,0.032,plasmid
Ebacter_C101562,1.0,chrom
Ebacter_C101564,1.0,chrom
Ebacter_C101565,1.0,chrom
Ebacter_C101566,0.14285714285714285,plasmid
Ebacter_C101567,1.0,chrom
Ebacter_C101568,1.0,chrom
Ebacter_C101569,1.0,chrom
Ebacter_C10156,1.0,chrom
Ebacter_C101570,1.0,chrom
Ebacter_C101571,1.0,chrom
Ebacter_C101572,1.0,chrom
Ebacter_C101573,0.2857142857142857,plasmid
Ebacter_C101574,0.05555555555555555,plasmid
Ebacter_C101575,0.0,plasmid
Ebacter_C101576,1.0,chrom
Ebacter_C101577,0.038461538461538464,plasmid
Ebacter_C101578,0.9957081545064378,chrom
Ebacter_C101579,1.0,chrom
Ebacter_C10157,1.0,chrom
Ebacter_C101580,1.0,chrom
Ebacter_C101581,1.0,chrom
Ebacter_C101583,1.0,chrom
Ebacter_C101585,1.0,chrom
Ebacter_C101586,1.0,chrom
Ebacter_C101587,1.0,chrom
Ebacter_C101589,1.0,chrom
Ebacter_C101593,1.0,chrom
Ebacter_C101595,0.2,plasmid
Ebacter_C101596,0.08333333333333333,plasmid
Ebacter_C101597,0.0,plasmid
Ebacter_C101599,0.5384615384615384,chrom
Ebacter_C10159,1.0,chrom
Ebacter_C1015,1.0,chrom
Ebacter_C101600,1.0,chrom
Ebacter_C101601,1.0,chrom
Ebacter_C101602,1.0,chrom
Ebacter_C101603,1.0,chrom
Ebacter_C101604,1.0,chrom
Ebacter_C101606,1.0,chrom
Ebacter_C10160,1.0,chrom
Ebacter_C101610,1.0,chrom
Ebacter_C101612,1.0,chrom
Ebacter_C101615,0.03571428571428571,plasmid
Ebacter_C101616,1.0,chrom
Ebacter_C101617,1.0,chrom
Ebacter_C101618,1.0,chrom
Ebacter_C101619,1.0,chrom
Ebacter_C101620,1.0,chrom
Ebacter_C101621,1.0,chrom
Ebacter_C101622,1.0,chrom
Ebacter_C101623,1.0,chrom
Ebacter_C101624,1.0,chrom
Ebacter_C101625,1.0,chrom
Ebacter_C101626,1.0,chrom
Ebacter_C101627,1.0,chrom
Ebacter_C101628,1.0,chrom
Ebacter_C101629,1.0,chrom
Ebacter_C101630,1.0,chrom
Ebacter_C101634,1.0,chrom
Ebacter_C101636,1.0,chrom
Ebacter_C101637,1.0,chrom
Ebacter_C101638,1.0,chrom
Ebacter_C101639,0.1111111111111111,plasmid
Ebacter_C10163,1.0,chrom
Ebacter_C101640,1.0,chrom
Ebacter_C101641,1.0,chrom
Ebacter_C101642,1.0,chrom
Ebacter_C101643,0.15789473684210525,plasmid
Ebacter_C101644,1.0,chrom
Ebacter_C101645,1.0,chrom
Ebacter_C101646,1.0,chrom
Ebacter_C101647,1.0,chrom
Ebacter_C101648,0.6666666666666666,chrom
Ebacter_C101649,1.0,chrom
Ebacter_C101650,1.0,chrom
Ebacter_C101652,1.0,chrom
Ebacter_C101653,1.0,chrom
Ebacter_C101655,1.0,chrom
Ebacter_C101658,1.0,chrom
Ebacter_C101660,1.0,chrom
Ebacter_C101664,1.0,chrom
Ebacter_C101665,1.0,chrom
Ebacter_C101666,1.0,chrom
Ebacter_C101667,1.0,chrom
Ebacter_C101668,1.0,chrom
Ebacter_C101669,1.0,chrom
Ebacter_C101671,1.0,chrom
Ebacter_C101672,1.0,chrom
Ebacter_C101673,1.0,chrom
Ebacter_C101674,1.0,chrom
Ebacter_C101675,1.0,chrom
Ebacter_C101676,1.0,chrom
Ebacter_C101677,1.0,chrom
Ebacter_C10167,1.0,chrom
Ebacter_C101680,1.0,chrom
Ebacter_C101682,1.0,chrom
Ebacter_C101685,0.9962546816479401,chrom
Ebacter_C101686,0.0,plasmid
Ebacter_C10168,0.0,plasmid
Ebacter_C101697,1.0,chrom
Ebacter_C101699,1.0,chrom
Ebacter_C1016,0.0,plasmid
Ebacter_C101702,1.0,chrom
Ebacter_C101704,0.9978813559322034,chrom
Ebacter_C101707,1.0,chrom
Ebacter_C101708,1.0,chrom
Ebacter_C101709,1.0,chrom
Ebacter_C10170,1.0,chrom
Ebacter_C101710,1.0,chrom
Ebacter_C101712,1.0,chrom
Ebacter_C101713,1.0,chrom
Ebacter_C101720,1.0,chrom
Ebacter_C101721,1.0,chrom
Ebacter_C101722,1.0,chrom
Ebacter_C101723,1.0,chrom
Ebacter_C101724,1.0,chrom
Ebacter_C101725,1.0,chrom
Ebacter_C101726,1.0,chrom
Ebacter_C101729,1.0,chrom
Ebacter_C10172,1.0,chrom
Ebacter_C101731,1.0,chrom
Ebacter_C101733,1.0,chrom
Ebacter_C101734,1.0,chrom
Ebacter_C101735,1.0,chrom
Ebacter_C101737,1.0,chrom
Ebacter_C10173,1.0,chrom
Ebacter_C101740,1.0,chrom
Ebacter_C101741,0.0,plasmid
Ebacter_C101742,1.0,chrom
Ebacter_C101743,0.0,plasmid
Ebacter_C101746,1.0,chrom
Ebacter_C101747,1.0,chrom
Ebacter_C101748,0.0,plasmid
Ebacter_C10174,1.0,chrom
Ebacter_C101750,1.0,chrom
Ebacter_C101754,1.0,chrom
Ebacter_C101755,1.0,chrom
Ebacter_C101757,0.0,plasmid
Ebacter_C101758,1.0,chrom
Ebacter_C10175,1.0,chrom
Ebacter_C101760,0.16666666666666666,plasmid
Ebacter_C101761,0.0,plasmid
Ebacter_C101762,1.0,chrom
Ebacter_C101764,1.0,chrom
Ebacter_C101765,0.0,plasmid
Ebacter_C101767,1.0,chrom
Ebacter_C10176,1.0,chrom
Ebacter_C101770,1.0,chrom
Ebacter_C101771,1.0,chrom
Ebacter_C101772,1.0,chrom
Ebacter_C101773,1.0,chrom
Ebacter_C101774,0.0,plasmid
Ebacter_C101775,0.0,plasmid
Ebacter_C101777,1.0,chrom
Ebacter_C101779,1.0,chrom
Ebacter_C101780,0.0,plasmid
Ebacter_C101782,1.0,chrom
Ebacter_C101783,0.75,chrom
Ebacter_C10178,1.0,chrom
Ebacter_C101791,0.0,plasmid
Ebacter_C101793,1.0,chrom
Ebacter_C101794,1.0,chrom
Ebacter_C101795,1.0,chrom
Ebacter_C10179,0.3333333333333333,plasmid
Ebacter_C1017,1.0,chrom
Ebacter_C101800,1.0,chrom
Ebacter_C101802,0.0,plasmid
Ebacter_C101803,0.0,plasmid
Ebacter_C101805,1.0,chrom
Ebacter_C101808,1.0,chrom
Ebacter_C101809,1.0,chrom
Ebacter_C10180,1.0,chrom
Ebacter_C101816,1.0,chrom
Ebacter_C101817,1.0,chrom
Ebacter_C101818,1.0,chrom
Ebacter_C101819,0.0,plasmid
Ebacter_C10181,1.0,chrom
Ebacter_C101820,0.0,plasmid
Ebacter_C101821,1.0,chrom
Ebacter_C101823,1.0,chrom
Ebacter_C101824,1.0,chrom
Ebacter_C101826,1.0,chrom
Ebacter_C101829,1.0,chrom
Ebacter_C10182,0.21428571428571427,plasmid
Ebacter_C101835,0.0,plasmid
Ebacter_C101839,0.6,chrom
Ebacter_C10183,0.0,plasmid
Ebacter_C101840,1.0,chrom
Ebacter_C101841,0.0,plasmid
Ebacter_C101842,0.0,plasmid
Ebacter_C101843,0.0,plasmid
Ebacter_C101844,1.0,chrom
Ebacter_C101845,1.0,chrom
Ebacter_C101847,1.0,chrom
Ebacter_C10184,0.0,plasmid
Ebacter_C101854,1.0,chrom
Ebacter_C101855,0.0,plasmid
Ebacter_C101856,1.0,chrom
Ebacter_C101858,1.0,chrom
Ebacter_C101859,1.0,chrom
Ebacter_C101860,1.0,chrom
Ebacter_C101861,0.9957627118644068,chrom
Ebacter_C101862,1.0,chrom
Ebacter_C101863,1.0,chrom
Ebacter_C101864,1.0,chrom
Ebacter_C101865,1.0,chrom
Ebacter_C101866,1.0,chrom
Ebacter_C101867,1.0,chrom
Ebacter_C101868,1.0,chrom
Ebacter_C101869,1.0,chrom
Ebacter_C101870,1.0,chrom
Ebacter_C101871,1.0,chrom
Ebacter_C101880,1.0,chrom
Ebacter_C10188,1.0,chrom
Ebacter_C101894,1.0,chrom
Ebacter_C101897,1.0,chrom
Ebacter_C101898,1.0,chrom
Ebacter_C10189,1.0,chrom
Ebacter_C1018,0.0,plasmid
Ebacter_C101900,1.0,chrom
Ebacter_C101903,1.0,chrom
Ebacter_C101905,1.0,chrom
Ebacter_C101906,1.0,chrom
Ebacter_C101908,1.0,chrom
Ebacter_C10190,0.0,plasmid
Ebacter_C101910,1.0,chrom
Ebacter_C101913,0.9956331877729258,chrom
Ebacter_C101920,1.0,chrom
Ebacter_C101923,0.0,plasmid
Ebacter_C101924,1.0,chrom
Ebacter_C101925,1.0,chrom
Ebacter_C101927,1.0,chrom
Ebacter_C101928,1.0,chrom
Ebacter_C101929,1.0,chrom
Ebacter_C10192,1.0,chrom
Ebacter_C101930,1.0,chrom
Ebacter_C101931,1.0,chrom
Ebacter_C10193,1.0,chrom
Ebacter_C101941,1.0,chrom
Ebacter_C101943,1.0,chrom
Ebacter_C101945,1.0,chrom
Ebacter_C101950,1.0,chrom
Ebacter_C101952,0.0,plasmid
Ebacter_C101965,1.0,chrom
Ebacter_C101966,0.0,plasmid
Ebacter_C101967,1.0,chrom
Ebacter_C101968,1.0,chrom
Ebacter_C10196,1.0,chrom
Ebacter_C101971,1.0,chrom
Ebacter_C101976,1.0,chrom
Ebacter_C101977,0.0,plasmid
Ebacter_C101985,1.0,chrom
Ebacter_C101987,1.0,chrom
Ebacter_C10198,1.0,chrom
Ebacter_C101993,1.0,chrom
Ebacter_C101994,0.0,plasmid
Ebacter_C1019,1.0,chrom
Ebacter_C102005,1.0,chrom
Ebacter_C102006,1.0,chrom
Ebacter_C102013,1.0,chrom
Ebacter_C10201,1.0,chrom
Ebacter_C102020,1.0,chrom
Ebacter_C102025,0.0,plasmid
Ebacter_C102027,1.0,chrom
Ebacter_C10202,1.0,chrom
Ebacter_C102030,0.0,plasmid
Ebacter_C102033,0.0,plasmid
Ebacter_C10203,0.0,plasmid
Ebacter_C102041,1.0,chrom
Ebacter_C102045,0.0,plasmid
Ebacter_C102046,0.75,chrom
Ebacter_C102051,1.0,chrom
Ebacter_C102052,1.0,chrom
Ebacter_C102058,1.0,chrom
Ebacter_C10205,1.0,chrom
Ebacter_C102066,1.0,chrom
Ebacter_C102067,1.0,chrom
Ebacter_C102068,1.0,chrom
Ebacter_C102069,1.0,chrom
Ebacter_C10206,1.0,chrom
Ebacter_C102070,1.0,chrom
Ebacter_C102071,0.0,plasmid
Ebacter_C102072,1.0,chrom
Ebacter_C102073,1.0,chrom
Ebacter_C102074,1.0,chrom
Ebacter_C102076,1.0,chrom
Ebacter_C102077,1.0,chrom
Ebacter_C102078,1.0,chrom
Ebacter_C102079,0.9978813559322034,chrom
Ebacter_C102081,1.0,chrom
Ebacter_C102086,1.0,chrom
Ebacter_C102087,1.0,chrom
Ebacter_C10208,1.0,chrom
Ebacter_C102095,1.0,chrom
Ebacter_C102096,1.0,chrom
Ebacter_C102097,1.0,chrom
Ebacter_C102098,0.0,plasmid
Ebacter_C10209,1.0,chrom
Ebacter_C102101,1.0,chrom
Ebacter_C102104,1.0,chrom
Ebacter_C102109,1.0,chrom
Ebacter_C102110,0.0,plasmid
Ebacter_C102111,1.0,chrom
Ebacter_C102114,1.0,chrom
Ebacter_C102115,1.0,chrom
Ebacter_C102116,1.0,chrom
Ebacter_C102117,1.0,chrom
Ebacter_C10211,1.0,chrom
Ebacter_C102126,1.0,chrom
Ebacter_C102127,1.0,chrom
Ebacter_C102128,1.0,chrom
Ebacter_C102129,0.031496062992125984,plasmid
Ebacter_C102130,1.0,chrom
Ebacter_C102132,1.0,chrom
Ebacter_C102133,1.0,chrom
Ebacter_C102134,1.0,chrom
Ebacter_C102135,1.0,chrom
Ebacter_C102136,0.8888888888888888,chrom
Ebacter_C102137,1.0,chrom
Ebacter_C102139,1.0,chrom
Ebacter_C102140,0.25,plasmid
Ebacter_C102141,0.0,plasmid
Ebacter_C102142,0.0,plasmid
Ebacter_C102144,1.0,chrom
Ebacter_C102145,1.0,chrom
Ebacter_C102146,1.0,chrom
Ebacter_C102147,1.0,chrom
Ebacter_C102149,1.0,chrom
Ebacter_C102150,1.0,chrom
Ebacter_C102151,1.0,chrom
Ebacter_C102152,1.0,chrom
Ebacter_C102153,1.0,chrom
Ebacter_C102154,1.0,chrom
Ebacter_C102155,1.0,chrom
Ebacter_C102156,1.0,chrom
Ebacter_C102158,1.0,chrom
Ebacter_C102159,0.9705882352941176,chrom
Ebacter_C102160,1.0,chrom
Ebacter_C102163,1.0,chrom
Ebacter_C102164,0.1111111111111111,plasmid
Ebacter_C102165,1.0,chrom
Ebacter_C102166,1.0,chrom
Ebacter_C102167,1.0,chrom
Ebacter_C102168,0.14285714285714285,plasmid
Ebacter_C102169,1.0,chrom
Ebacter_C10216,0.9978540772532188,chrom
Ebacter_C102170,0.0,plasmid
Ebacter_C102171,1.0,chrom
Ebacter_C102172,1.0,chrom
Ebacter_C102173,1.0,chrom
Ebacter_C102174,0.0,plasmid
Ebacter_C102175,0.0,plasmid
Ebacter_C102176,0.0,plasmid
Ebacter_C102177,1.0,chrom
Ebacter_C102178,1.0,chrom
Ebacter_C102179,1.0,chrom
Ebacter_C102180,1.0,chrom
Ebacter_C102181,1.0,chrom
Ebacter_C102185,1.0,chrom
Ebacter_C102186,1.0,chrom
Ebacter_C102187,0.0,plasmid
Ebacter_C102188,1.0,chrom
Ebacter_C102190,1.0,chrom
Ebacter_C102193,1.0,chrom
Ebacter_C102195,1.0,chrom
Ebacter_C102197,1.0,chrom
Ebacter_C102198,1.0,chrom
Ebacter_C102199,1.0,chrom
Ebacter_C102200,1.0,chrom
Ebacter_C102201,1.0,chrom
Ebacter_C102203,1.0,chrom
Ebacter_C102204,1.0,chrom
Ebacter_C102205,1.0,chrom
Ebacter_C102207,1.0,chrom
Ebacter_C102208,1.0,chrom
Ebacter_C10220,0.0,plasmid
Ebacter_C102210,1.0,chrom
Ebacter_C102212,1.0,chrom
Ebacter_C102213,1.0,chrom
Ebacter_C102214,1.0,chrom
Ebacter_C102215,1.0,chrom
Ebacter_C102216,1.0,chrom
Ebacter_C102217,1.0,chrom
Ebacter_C102218,1.0,chrom
Ebacter_C102219,1.0,chrom
Ebacter_C102220,1.0,chrom
Ebacter_C102222,0.0,plasmid
Ebacter_C102224,1.0,chrom
Ebacter_C102225,1.0,chrom
Ebacter_C102228,0.0,plasmid
Ebacter_C102230,1.0,chrom
Ebacter_C102232,1.0,chrom
Ebacter_C102235,1.0,chrom
Ebacter_C102237,1.0,chrom
Ebacter_C102238,1.0,chrom
Ebacter_C102239,1.0,chrom
Ebacter_C102240,1.0,chrom
Ebacter_C102241,1.0,chrom
Ebacter_C102242,1.0,chrom
Ebacter_C102244,1.0,chrom
Ebacter_C102245,0.0,plasmid
Ebacter_C102246,1.0,chrom
Ebacter_C102247,1.0,chrom
Ebacter_C102248,0.0,plasmid
Ebacter_C10224,1.0,chrom
Ebacter_C102250,1.0,chrom
Ebacter_C102251,1.0,chrom
Ebacter_C102254,1.0,chrom
Ebacter_C102256,1.0,chrom
Ebacter_C102257,1.0,chrom
Ebacter_C102258,1.0,chrom
Ebacter_C102259,1.0,chrom
Ebacter_C102260,1.0,chrom
Ebacter_C102261,0.0,plasmid
Ebacter_C102262,1.0,chrom
Ebacter_C102264,1.0,chrom
Ebacter_C102265,1.0,chrom
Ebacter_C102266,1.0,chrom
Ebacter_C102267,1.0,chrom
Ebacter_C102268,1.0,chrom
Ebacter_C102269,1.0,chrom
Ebacter_C10226,1.0,chrom
Ebacter_C102270,1.0,chrom
Ebacter_C102271,1.0,chrom
Ebacter_C102273,0.8,chrom
Ebacter_C102275,1.0,chrom
Ebacter_C102277,1.0,chrom
Ebacter_C102279,0.0,plasmid
Ebacter_C10227,1.0,chrom
Ebacter_C102280,1.0,chrom
Ebacter_C102283,1.0,chrom
Ebacter_C102284,1.0,chrom
Ebacter_C102285,1.0,chrom
Ebacter_C102286,1.0,chrom
Ebacter_C102287,1.0,chrom
Ebacter_C102288,0.0,plasmid
Ebacter_C102292,0.0,plasmid
Ebacter_C102294,1.0,chrom
Ebacter_C102300,1.0,chrom
Ebacter_C102301,1.0,chrom
Ebacter_C102303,1.0,chrom
Ebacter_C102304,1.0,chrom
Ebacter_C102305,1.0,chrom
Ebacter_C102306,1.0,chrom
Ebacter_C102307,0.0,plasmid
Ebacter_C102308,1.0,chrom
Ebacter_C102309,1.0,chrom
Ebacter_C10230,1.0,chrom
Ebacter_C102313,0.5,plasmid
Ebacter_C102314,0.9978858350951374,chrom
Ebacter_C102315,1.0,chrom
Ebacter_C102316,0.0,plasmid
Ebacter_C102317,1.0,chrom
Ebacter_C102319,1.0,chrom
Ebacter_C102320,1.0,chrom
Ebacter_C102321,1.0,chrom
Ebacter_C102322,1.0,chrom
Ebacter_C102324,0.0,plasmid
Ebacter_C102326,1.0,chrom
Ebacter_C102327,1.0,chrom
Ebacter_C102328,0.0,plasmid
Ebacter_C102329,0.0,plasmid
Ebacter_C10232,1.0,chrom
Ebacter_C102330,1.0,chrom
Ebacter_C102331,1.0,chrom
Ebacter_C102336,1.0,chrom
Ebacter_C102338,1.0,chrom
Ebacter_C102339,1.0,chrom
Ebacter_C10233,1.0,chrom
Ebacter_C102340,1.0,chrom
Ebacter_C102341,0.0,plasmid
Ebacter_C102343,1.0,chrom
Ebacter_C102345,1.0,chrom
Ebacter_C102347,0.0,plasmid
Ebacter_C102349,0.0,plasmid
Ebacter_C10234,1.0,chrom
Ebacter_C102350,1.0,chrom
Ebacter_C102351,1.0,chrom
Ebacter_C102354,1.0,chrom
Ebacter_C102355,1.0,chrom
Ebacter_C102358,1.0,chrom
Ebacter_C10235,0.0,plasmid
Ebacter_C102361,1.0,chrom
Ebacter_C102362,0.0,plasmid
Ebacter_C102367,1.0,chrom
Ebacter_C102368,0.3333333333333333,plasmid
Ebacter_C102370,1.0,chrom
Ebacter_C102373,1.0,chrom
Ebacter_C102374,0.0,plasmid
Ebacter_C102375,1.0,chrom
Ebacter_C102379,1.0,chrom
Ebacter_C10237,1.0,chrom
Ebacter_C102382,1.0,chrom
Ebacter_C10238,1.0,chrom
Ebacter_C102392,0.0,plasmid
Ebacter_C102399,1.0,chrom
Ebacter_C10239,1.0,chrom
Ebacter_C102401,1.0,chrom
Ebacter_C102402,1.0,chrom
Ebacter_C102403,1.0,chrom
Ebacter_C102405,1.0,chrom
Ebacter_C102406,0.0,plasmid
Ebacter_C102407,1.0,chrom
Ebacter_C102408,1.0,chrom
Ebacter_C102409,1.0,chrom
Ebacter_C102410,1.0,chrom
Ebacter_C102411,1.0,chrom
Ebacter_C102412,1.0,chrom
Ebacter_C102416,1.0,chrom
Ebacter_C102418,1.0,chrom
Ebacter_C102419,0.0,plasmid
Ebacter_C102420,0.0,plasmid
Ebacter_C102424,1.0,chrom
Ebacter_C102425,1.0,chrom
Ebacter_C102427,1.0,chrom
Ebacter_C102428,1.0,chrom
Ebacter_C10242,1.0,chrom
Ebacter_C102430,0.0,plasmid
Ebacter_C102431,1.0,chrom
Ebacter_C102432,1.0,chrom
Ebacter_C102434,1.0,chrom
Ebacter_C102435,1.0,chrom
Ebacter_C102436,1.0,chrom
Ebacter_C102437,0.0,plasmid
Ebacter_C102438,0.0,plasmid
Ebacter_C102439,0.0,plasmid
Ebacter_C10243,1.0,chrom
Ebacter_C102440,1.0,chrom
Ebacter_C102441,1.0,chrom
Ebacter_C102442,1.0,chrom
Ebacter_C102443,1.0,chrom
Ebacter_C102446,1.0,chrom
Ebacter_C102448,0.0,plasmid
Ebacter_C102452,1.0,chrom
Ebacter_C102453,0.0,plasmid
Ebacter_C102458,1.0,chrom
Ebacter_C102460,0.0,plasmid
Ebacter_C102461,1.0,chrom
Ebacter_C102462,1.0,chrom
Ebacter_C102463,1.0,chrom
Ebacter_C102464,1.0,chrom
Ebacter_C102465,1.0,chrom
Ebacter_C102466,1.0,chrom
Ebacter_C102467,1.0,chrom
Ebacter_C102468,1.0,chrom
Ebacter_C102469,1.0,chrom
Ebacter_C10246,0.9978858350951374,chrom
Ebacter_C102470,1.0,chrom
Ebacter_C102471,1.0,chrom
Ebacter_C102472,0.0,plasmid
Ebacter_C102473,0.0,plasmid
Ebacter_C102483,0.0,plasmid
Ebacter_C102484,1.0,chrom
Ebacter_C102487,1.0,chrom
Ebacter_C10248,1.0,chrom
Ebacter_C102491,0.0,plasmid
Ebacter_C102494,1.0,chrom
Ebacter_C102496,0.0,plasmid
Ebacter_C102499,1.0,chrom
Ebacter_C102501,1.0,chrom
Ebacter_C102510,1.0,chrom
Ebacter_C102513,1.0,chrom
Ebacter_C102517,1.0,chrom
Ebacter_C102519,1.0,chrom
Ebacter_C10251,1.0,chrom
Ebacter_C102523,0.0,plasmid
Ebacter_C10252,1.0,chrom
Ebacter_C102530,0.0,plasmid
Ebacter_C102531,1.0,chrom
Ebacter_C102534,1.0,chrom
Ebacter_C102536,0.0,plasmid
Ebacter_C102539,1.0,chrom
Ebacter_C10253,1.0,chrom
Ebacter_C102542,1.0,chrom
Ebacter_C102548,1.0,chrom
Ebacter_C102551,1.0,chrom
Ebacter_C102554,1.0,chrom
Ebacter_C102563,1.0,chrom
Ebacter_C102564,1.0,chrom
Ebacter_C102569,0.0,plasmid
Ebacter_C10256,1.0,chrom
Ebacter_C102571,1.0,chrom
Ebacter_C102572,1.0,chrom
Ebacter_C102573,1.0,chrom
Ebacter_C102574,0.0379746835443038,plasmid
Ebacter_C102576,1.0,chrom
Ebacter_C102577,0.0,plasmid
Ebacter_C102578,0.0,plasmid
Ebacter_C10257,1.0,chrom
Ebacter_C102581,1.0,chrom
Ebacter_C102582,0.0,plasmid
Ebacter_C102583,0.0,plasmid
Ebacter_C102589,1.0,chrom
Ebacter_C10258,1.0,chrom
Ebacter_C102593,1.0,chrom
Ebacter_C102596,1.0,chrom
Ebacter_C10260,0.0,plasmid
Ebacter_C102610,1.0,chrom
Ebacter_C102612,1.0,chrom
Ebacter_C102616,1.0,chrom
Ebacter_C10261,1.0,chrom
Ebacter_C102620,1.0,chrom
Ebacter_C102622,1.0,chrom
Ebacter_C102629,1.0,chrom
Ebacter_C102630,1.0,chrom
Ebacter_C102631,1.0,chrom
Ebacter_C102634,0.9955357142857143,chrom
Ebacter_C102635,1.0,chrom
Ebacter_C102636,1.0,chrom
Ebacter_C102638,0.0,plasmid
Ebacter_C10263,1.0,chrom
Ebacter_C102645,1.0,chrom
Ebacter_C102654,1.0,chrom
Ebacter_C102655,1.0,chrom
Ebacter_C102656,1.0,chrom
Ebacter_C102662,0.5,plasmid
Ebacter_C102663,1.0,chrom
Ebacter_C102666,1.0,chrom
Ebacter_C102668,1.0,chrom
Ebacter_C102669,1.0,chrom
Ebacter_C10266,1.0,chrom
Ebacter_C102671,0.0,plasmid
Ebacter_C102672,0.0,plasmid
