Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
clpB~~~tssH,clpB~~~tssH,716541.ECL_01551,0.0,1630.0,"COG0542@1|root,COG0542@2|Bacteria,1MVBH@1224|Proteobacteria,1RMZH@1236|Gammaproteobacteria,3WZVX@547|Enterobacter",2|Bacteria,O,"C-terminal, D2-small domain, of ClpB protein",clpV,-,-,"ko:K03696,ko:K11907","ko01100,ko02025,ko03070,map01100,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044,ko03110",3.A.23.1,-,-,"AAA,AAA_2,ClpB_D2-small,Clp_N",False
group_46007,group_46007,911008.GLAD_04625,1.01e-91,268.0,"COG1917@1|root,COG1917@2|Bacteria,1RH1V@1224|Proteobacteria,1S3RV@1236|Gammaproteobacteria",2|Bacteria,S,"conserved protein, contains double-stranded beta-helix domain",MA20_13155,-,4.1.1.44,ko:K01607,"ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220",-,R03470,RC00938,"ko00000,ko00001,ko01000",-,-,-,Cupin_2,False
vOC,vOC,640513.Entas_0910,3.93e-78,233.0,"COG3324@1|root,COG3324@2|Bacteria,1N7Q5@1224|Proteobacteria,1SCXZ@1236|Gammaproteobacteria,3X2PP@547|Enterobacter",2|Bacteria,S,Glyoxalase bleomycin resistance protein dioxygenase,-,-,-,ko:K06996,-,-,-,-,ko00000,-,-,-,Glyoxalase,False
group_37332,group_37332,1045856.EcWSU1_04265,1.15e-273,755.0,"COG0318@1|root,COG0318@2|Bacteria,1MXPB@1224|Proteobacteria,1RRD5@1236|Gammaproteobacteria,3X1I3@547|Enterobacter",2|Bacteria,IQ,AMP-binding enzyme,srfAB,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,FabA",False
yesN~~~araC,yesN~~~araC,1045856.EcWSU1_00152,1.22e-180,504.0,"COG2207@1|root,COG2207@2|Bacteria,1MXT6@1224|Proteobacteria,1RXTQ@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,yisR,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,HTH_18,HTH_AraC",False
pxpC,pxpC,716541.ECL_03015,7.95e-221,609.0,"COG1984@1|root,COG1984@2|Bacteria,1MU9H@1224|Proteobacteria,1RR39@1236|Gammaproteobacteria,3X1VX@547|Enterobacter",2|Bacteria,E,Allophanate hydrolase subunit 2,ybgK,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464","3.5.1.54,6.3.4.6","ko:K01457,ko:K01941","ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120",-,"R00005,R00774","RC00378,RC02756","ko00000,ko00001,ko01000",-,-,-,"CT_A_B,CT_C_D",False
aidA~~~yaiT,aidA~~~yaiT,1045856.EcWSU1_00889,0.0,1646.0,"COG3468@1|root,COG3468@2|Bacteria,1R5PB@1224|Proteobacteria,1RNAE@1236|Gammaproteobacteria",2|Bacteria,MU,outer membrane autotransporter barrel,-,-,-,-,-,-,-,-,-,-,-,-,"Autotransporter,Pertactin",False
group_37113,group_37113,716541.ECL_01547,1.64e-157,446.0,"COG4455@1|root,COG4455@2|Bacteria,1MWHI@1224|Proteobacteria,1RXYE@1236|Gammaproteobacteria,3X0QZ@547|Enterobacter",2|Bacteria,S,ImpE protein,impE,-,-,"ko:K03217,ko:K11898","ko02024,ko03060,ko03070,map02024,map03060,map03070",M00335,-,-,"ko00000,ko00001,ko00002,ko02044,ko03029",2.A.9,-,-,"ImpE,TPR_19",False
group_38685,group_38685,1045856.EcWSU1_04288,8.099999999999999e-102,298.0,"COG0791@1|root,COG0791@2|Bacteria,1RHME@1224|Proteobacteria,1S7CI@1236|Gammaproteobacteria",2|Bacteria,M,NlpC/P60 family,nlpC,-,3.4.17.13,"ko:K13694,ko:K13695,ko:K19303",-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,NLPC_P60,False
dltB~~~algI,dltB~~~algI,218491.ECA3129,1.26e-246,679.0,"COG1696@1|root,COG1696@2|Bacteria,1MUXN@1224|Proteobacteria,1RQ1A@1236|Gammaproteobacteria,1MRUP@122277|Pectobacterium",2|Bacteria,M,membrane protein involved in D-alanine export,dltB,-,-,"ko:K03739,ko:K19294","ko01503,ko02020,ko05150,map01503,map02020,map05150",M00725,-,-,"ko00000,ko00001,ko00002,ko01504",-,-,-,MBOAT,False
group_37020,group_37020,1399774.JDWH01000011_gene582,2.33e-93,273.0,"COG3624@1|root,COG3624@2|Bacteria,1MZTZ@1224|Proteobacteria,1S3FT@1236|Gammaproteobacteria,3X2GF@547|Enterobacter",2|Bacteria,P,PFAM Phosphonate metabolism PhnG,phnG,"GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234",2.7.8.37,ko:K06166,"ko00440,map00440",-,R10185,"RC00005,RC00063","ko00000,ko00001,ko01000",-,-,-,PhnG,False
group_40796,group_40796,1045856.EcWSU1_04274,3.15e-108,311.0,"COG4706@1|root,COG4706@2|Bacteria,1N00A@1224|Proteobacteria,1S59J@1236|Gammaproteobacteria,3X2GC@547|Enterobacter",2|Bacteria,I,Dehydratase,fabZ2,-,-,-,-,-,-,-,-,-,-,-,FabA,False
group_22343,group_22343,716541.ECL_00711,3.25e-74,226.0,"COG2259@1|root,COG2259@2|Bacteria,1RDWQ@1224|Proteobacteria,1S56S@1236|Gammaproteobacteria,3X3W1@547|Enterobacter",2|Bacteria,S,DoxX,-,-,"1.6.99.3,1.8.5.2","ko:K03885,ko:K15977,ko:K16936,ko:K16937","ko00190,ko00920,ko01120,map00190,map00920,map01120",-,R07177,-,"ko00000,ko00001,ko01000",3.D.4.9,-,-,"DoxA,DoxD,DoxX,Pyr_redox_2",False
group_39168,group_39168,1399774.JDWH01000002_gene3178,4.11e-66,204.0,"2E7IN@1|root,3320Y@2|Bacteria,1NG16@1224|Proteobacteria,1SEA9@1236|Gammaproteobacteria,3X2V8@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_43777,group_43777,316407.85674411,6.39e-284,775.0,"COG2801@1|root,COG3415@1|root,COG2801@2|Bacteria,COG3415@2|Bacteria,1N207@1224|Proteobacteria,1S1FB@1236|Gammaproteobacteria",2|Bacteria,L,COG2801 Transposase and inactivated derivatives,tnp3514a,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,ko:K07497,-,-,-,-,ko00000,-,-,-,"HTH_28,HTH_32,LZ_Tnp_IS481,rve,rve_3",True
yihT~~~lacD,yihT~~~lacD,1045856.EcWSU1_04481,3.83e-198,550.0,"COG3684@1|root,COG3684@2|Bacteria,1QZI3@1224|Proteobacteria,1RYP6@1236|Gammaproteobacteria",2|Bacteria,G,Cleaves 6-deoxy-6-sulfo-D-fructose 1-phosphate (SFP) to form dihydroxyacetone phosphate (DHAP) and 3-sulfolactaldehyde (SLA),lacD,"GO:0003674,GO:0003824,GO:0006066,GO:0006082,GO:0006790,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016829,GO:0016830,GO:0016832,GO:0019637,GO:0034308,GO:0042180,GO:0044237,GO:0044248,GO:0044273,GO:0044281,GO:0044282,GO:0061595,GO:0061720,GO:0071704,GO:1901135,GO:1901136,GO:1901575,GO:1901615,GO:1902776,GO:1902777","4.1.2.40,4.1.2.57","ko:K01635,ko:K01671","ko00052,ko01100,ko02024,map00052,map01100,map02024",-,"R01069,R10760","RC00438,RC00439","ko00000,ko00001,ko01000",-,-,-,DeoC,False
glxA~~~ftrA~~~araC,glxA~~~ftrA~~~araC,1399774.JDWH01000020_gene3404,1.06e-207,575.0,"COG4977@1|root,COG4977@2|Bacteria,1MUDK@1224|Proteobacteria,1RXX3@1236|Gammaproteobacteria,3X1VN@547|Enterobacter",2|Bacteria,K,DJ-1/PfpI family,darR,-,-,ko:K13633,-,-,-,-,"ko00000,ko03000",-,-,-,"DJ-1_PfpI,HTH_18",False
group_34468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
srlA,srlA,220341.16503909,6.3e-122,349.0,"COG3730@1|root,COG3730@2|Bacteria,1MXS5@1224|Proteobacteria,1RQTZ@1236|Gammaproteobacteria,3ZJ20@590|Salmonella",2|Bacteria,G,PTS system enzyme II sorbitol-specific factor,srlA,"GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0051179,GO:0051234,GO:0071702",-,ko:K02783,"ko00051,ko02060,map00051,map02060",M00280,R05820,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.4.1,-,iSBO_1134.SBO_2816,EII-GUT,False
group_35439,group_35439,716541.ECL_05078,0.0,1413.0,"COG3345@1|root,COG3345@2|Bacteria,1MWTQ@1224|Proteobacteria,1RQ4M@1236|Gammaproteobacteria,3X3CC@547|Enterobacter",2|Bacteria,G,Glycosyl hydrolase family 36 N-terminal domain,rafA,-,3.2.1.22,ko:K07407,"ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603",-,"R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091","RC00049,RC00059,RC00451","ko00000,ko00001,ko01000",-,-,-,"Glyco_hydro_36C,Glyco_hydro_36N,Melibiase",False
group_40295,group_40295,1399774.JDWH01000026_gene4089,0.0,1020.0,"COG0006@1|root,COG0006@2|Bacteria,1MUZS@1224|Proteobacteria,1RPQD@1236|Gammaproteobacteria,3X3NJ@547|Enterobacter",2|Bacteria,E,C-terminal region of peptidase_M24,pepP,-,3.4.11.9,"ko:K01262,ko:K02027",-,M00207,-,-,"ko00000,ko00002,ko01000,ko01002,ko02000",3.A.1.1,-,-,"Creatinase_N,Creatinase_N_2,Peptidase_M24,Peptidase_M24_C",False
group_22589,group_22589,1286170.RORB6_20965,1.1800000000000001e-209,582.0,"COG0202@1|root,COG0202@2|Bacteria,1MU75@1224|Proteobacteria,1RMU3@1236|Gammaproteobacteria",2|Bacteria,K,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates,rpoA,"GO:0003674,GO:0003824,GO:0003899,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006354,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576",2.7.7.6,ko:K03040,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020",M00183,"R00435,R00441,R00442,R00443",RC02795,"br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400",-,-,-,"RNA_pol_A_CTD,RNA_pol_A_bac,RNA_pol_L",False
group_40683,group_40683,640513.Entas_0163,0.0,946.0,"COG1070@1|root,COG1070@2|Bacteria,1MWS5@1224|Proteobacteria,1RP2G@1236|Gammaproteobacteria,3X4AC@547|Enterobacter",2|Bacteria,G,"FGGY family of carbohydrate kinases, N-terminal domain",lyx,"GO:0003674,GO:0003824,GO:0004856,GO:0005975,GO:0005996,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008744,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019321,GO:0019324,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0046835,GO:0071704","2.7.1.17,2.7.1.189,2.7.1.5,2.7.1.53","ko:K00848,ko:K00854,ko:K00880,ko:K11216","ko00040,ko00051,ko00053,ko01100,ko01120,ko02024,map00040,map00051,map00053,map01100,map01120,map02024",M00014,"R01639,R01901,R01902,R03014,R07127,R11183","RC00002,RC00017,RC00538","ko00000,ko00001,ko00002,ko01000",-,-,iEcSMS35_1347.EcSMS35_3903,"FGGY_C,FGGY_N",False
group_39966,group_39966,1399774.JDWH01000013_gene809,1.28e-171,479.0,"COG1387@1|root,COG1387@2|Bacteria,1MYXV@1224|Proteobacteria,1RRE9@1236|Gammaproteobacteria,3X216@547|Enterobacter",2|Bacteria,E,Belongs to the PHP family,ycdX,"GO:0001539,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006928,GO:0008150,GO:0008270,GO:0009987,GO:0016787,GO:0016788,GO:0040011,GO:0042578,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K04477,-,-,-,-,ko00000,-,-,-,PHP,False
group_39836,group_39836,716541.ECL_03987,4.97e-87,257.0,"COG3631@1|root,COG3631@2|Bacteria,1PZFR@1224|Proteobacteria,1RTUB@1236|Gammaproteobacteria,3X2WD@547|Enterobacter",2|Bacteria,S,Ketosteroid isomerase-related protein,-,-,-,ko:K20260,"ko00405,ko01130,ko02024,map00405,map01130,map02024",M00835,R11493,RC03452,"ko00000,ko00001,ko00002",-,-,-,"Ferritin-like,SnoaL,SnoaL_2",False
group_42029,group_42029,1045856.EcWSU1_04326,2.33e-35,120.0,"2E541@1|root,32ZX1@2|Bacteria,1N7UP@1224|Proteobacteria,1SDDF@1236|Gammaproteobacteria,3X2UY@547|Enterobacter",2|Bacteria,S,Cellulose biosynthesis protein BcsF,bcsF,-,-,-,-,-,-,-,-,-,-,-,CBP_BcsF,False
ligW,ligW,1028307.EAE_19025,7.93e-244,670.0,"COG2159@1|root,COG2159@2|Bacteria,1MXI7@1224|Proteobacteria,1T0VK@1236|Gammaproteobacteria",2|Bacteria,S,metal-dependent hydrolase of the TIM-barrel fold,-,-,"4.1.1.46,4.1.1.52,4.2.1.83","ko:K07045,ko:K10220,ko:K14333,ko:K15063,ko:K22213","ko00362,ko00627,ko01120,map00362,map00627,map01120",-,"R00821,R04478,R09278","RC00390,RC00498","ko00000,ko00001,ko01000",-,-,-,Amidohydro_2,True
potE~~~puuP~~~ymjE,potE~~~puuP~~~ymjE,716541.ECL_02223,0.0,900.0,"COG0531@1|root,COG0531@2|Bacteria,1MXNJ@1224|Proteobacteria,1RMKV@1236|Gammaproteobacteria,3X3FC@547|Enterobacter",2|Bacteria,E,Amino acid permease,puuP,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008324,GO:0008519,GO:0009056,GO:0009308,GO:0009310,GO:0009445,GO:0009447,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015101,GO:0015203,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015489,GO:0015672,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0033554,GO:0034220,GO:0034641,GO:0042402,GO:0044106,GO:0044237,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072488,GO:0097164,GO:0098655,GO:0098660,GO:0098662,GO:1901564,GO:1901565,GO:1901575,GO:1902047,GO:1902600",-,ko:K14052,-,-,-,-,"ko00000,ko02000",2.A.3.1.13,-,iSBO_1134.SBO_1766,"AA_permease,AA_permease_2",False
ncs1~~~fUI1,ncs1~~~fUI1,716541.ECL_02664,0.0,994.0,"COG1953@1|root,COG1953@2|Bacteria,1MV18@1224|Proteobacteria,1RMZU@1236|Gammaproteobacteria,3X1HH@547|Enterobacter",2|Bacteria,FH,"Permease for cytosine/purines, uracil, thiamine, allantoin",pucI,-,-,ko:K03457,-,-,-,-,ko00000,2.A.39,-,iHN637.CLJU_RS07510,Transp_cyt_pur,False
group_29618,group_29618,716541.ECL_04665,2.69e-311,848.0,"COG0144@1|root,COG0781@1|root,COG0144@2|Bacteria,COG0781@2|Bacteria,1MWPE@1224|Proteobacteria,1RN8X@1236|Gammaproteobacteria,3X1T7@547|Enterobacter",2|Bacteria,J,Specifically methylates the cytosine at position 967 (m5C967) of 16S rRNA,sun,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.176,ko:K03500,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,"Methyltr_RsmB-F,Methyltr_RsmF_N,NusB",False
fdrA~~~sucD,fdrA~~~sucD,911008.GLAD_01356,0.0,912.0,"COG1304@1|root,COG1304@2|Bacteria,1QWBP@1224|Proteobacteria,1T2T0@1236|Gammaproteobacteria",2|Bacteria,C,Protein of unknown function (DUF1116),yahG,-,5.3.3.2,ko:K01823,"ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","M00095,M00096,M00364,M00365,M00366,M00367",R01123,RC00455,"ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF1116,FMN_dh,Glu_synthase",False
lysR~~~dmlR~~~cynR,lysR~~~dmlR~~~cynR,1045856.EcWSU1_03464,1.94e-217,600.0,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,3X1SX@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
ydeC~~~araC,ydeC~~~araC,911008.GLAD_01754,1.75e-181,508.0,"COG0662@1|root,COG2207@1|root,COG0662@2|Bacteria,COG2207@2|Bacteria,1R4FN@1224|Proteobacteria,1RR6J@1236|Gammaproteobacteria",2|Bacteria,K,AraC family transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18,HTH_AraC",False
nahR~~~lysR,nahR~~~lysR,573.JG24_21140,2.6699999999999998e-182,513.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1RPUF@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,nodD2,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_39668,group_39668,716541.ECL_05070,1.89e-122,356.0,"COG4977@1|root,COG4977@2|Bacteria,1Q7DC@1224|Proteobacteria,1RQ1U@1236|Gammaproteobacteria,3X0W3@547|Enterobacter",2|Bacteria,K,Activates expression of the rhaBAD and rhaT operons,rhaS,"GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141",-,"ko:K02855,ko:K17736",-,-,-,-,"ko00000,ko03000",-,-,-,"AraC_binding,DJ-1_PfpI,HTH_18",False
group_38522,group_38522,1045856.EcWSU1_02667,1.73e-99,290.0,"COG5435@1|root,COG5435@2|Bacteria,1RK9Y@1224|Proteobacteria,1S7CM@1236|Gammaproteobacteria,3X3UQ@547|Enterobacter",2|Bacteria,S,DcrB,-,-,-,-,-,-,-,-,-,-,-,-,DcrB,False
group_38683,group_38683,716541.ECL_00134,3.2699999999999996e-236,649.0,"COG0726@1|root,COG0726@2|Bacteria,1MX6K@1224|Proteobacteria,1RYP1@1236|Gammaproteobacteria,3X3AG@547|Enterobacter",2|Bacteria,G,Lipopolysaccharide biosynthesis protein,walW,-,-,-,-,-,-,-,-,-,-,-,-,False
group_45899,group_45899,1399774.JDWH01000003_gene1020,3.38e-256,705.0,"COG0845@1|root,COG0845@2|Bacteria,1MUI8@1224|Proteobacteria,1RNK4@1236|Gammaproteobacteria,3X3E6@547|Enterobacter",2|Bacteria,M,"TIGRFAM type I secretion membrane fusion protein, HlyD",-,-,-,"ko:K02022,ko:K12542",-,M00330,-,-,"ko00000,ko00002,ko02000,ko02044","3.A.1.109.4,8.A.1",-,-,"Biotin_lipoyl_2,HlyD,HlyD_3",False
group_33478,group_33478,1045856.EcWSU1_01178,2.1e-154,440.0,"COG1028@1|root,COG1028@2|Bacteria,1N4J7@1224|Proteobacteria,1RQ0S@1236|Gammaproteobacteria,3X09N@547|Enterobacter",2|Bacteria,IQ,KR domain,-,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006725,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016491,GO:0016614,GO:0017076,GO:0018130,GO:0019001,GO:0019438,GO:0019748,GO:0030551,GO:0032553,GO:0032555,GO:0032561,GO:0035438,GO:0036094,GO:0042469,GO:0042710,GO:0043167,GO:0043168,GO:0043385,GO:0043386,GO:0044010,GO:0044237,GO:0044249,GO:0044550,GO:0044764,GO:0045460,GO:0045461,GO:0046483,GO:0048037,GO:0050661,GO:0050662,GO:0051704,GO:0055114,GO:0070402,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901376,GO:1901378,GO:1901576",-,-,-,-,-,-,-,-,-,-,adh_short_C2,False
rhaD,rhaD,716541.ECL_05074,4.4500000000000005e-200,554.0,"COG0235@1|root,COG0235@2|Bacteria,1MXV2@1224|Proteobacteria,1RP50@1236|Gammaproteobacteria,3X128@547|Enterobacter",2|Bacteria,H,Catalyzes the reversible cleavage of L-rhamnulose-1- phosphate to dihydroxyacetone phosphate (DHAP) and L-lactaldehyde,rhaD,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0008150,GO:0008152,GO:0008994,GO:0009056,GO:0016052,GO:0016829,GO:0016830,GO:0016832,GO:0019299,GO:0019301,GO:0019318,GO:0019320,GO:0019321,GO:0019323,GO:0042802,GO:0044238,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046365,GO:0071704,GO:1901575","4.1.2.17,4.1.2.19,4.2.1.109,5.1.3.4","ko:K01628,ko:K01629,ko:K03077,ko:K08964","ko00040,ko00051,ko00053,ko00270,ko01100,ko01120,map00040,map00051,map00053,map00270,map01100,map01120","M00034,M00550","R01785,R02262,R02263,R05850,R07392","RC00438,RC00599,RC00603,RC00604,RC01479,RC01939","ko00000,ko00001,ko00002,ko01000",-,-,"iECH74115_1262.ECH74115_5354,iECSP_1301.ECSP_4963,iECs_1301.ECs4829,iLF82_1304.LF82_1866,iNRG857_1313.NRG857_19475,iSFV_1184.SFV_3593,iSSON_1240.SSON_4072,iYL1228.KPN_04211,iZ_1308.Z5446,ic_1306.c4851",Aldolase_II,False
mmsA~~~adhE,mmsA~~~adhE,1399774.JDWH01000004_gene3719,0.0,974.0,"COG1012@1|root,COG1012@2|Bacteria,1MUHV@1224|Proteobacteria,1RNFN@1236|Gammaproteobacteria,3X390@547|Enterobacter",2|Bacteria,C,Aldehyde dehydrogenase family,mmsA,-,"1.2.1.18,1.2.1.27",ko:K00140,"ko00280,ko00410,ko00562,ko00640,ko01100,ko01200,map00280,map00410,map00562,map00640,map01100,map01200",M00013,"R00705,R00706,R00922,R00935","RC00004,RC02723,RC02817","ko00000,ko00001,ko00002,ko01000",-,-,iYL1228.KPN_04670,Aldedh,False
ulaD,ulaD,716541.ECL_00590,2.02e-152,429.0,"COG0269@1|root,COG0269@2|Bacteria,1QWE4@1224|Proteobacteria,1RPV5@1236|Gammaproteobacteria,3X3GQ@547|Enterobacter",2|Bacteria,G,Orotidine 5'-phosphate decarboxylase / HUMPS family,ulaD,"GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0005996,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0008150,GO:0008152,GO:0009056,GO:0009109,GO:0009111,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0019852,GO:0019854,GO:0033982,GO:0042365,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046365,GO:0046395,GO:0046872,GO:0051186,GO:0051187,GO:0071704,GO:1901575","4.1.1.85,4.1.2.43","ko:K03078,ko:K08093","ko00030,ko00040,ko00053,ko00680,ko01100,ko01120,ko01200,ko01230,map00030,map00040,map00053,map00680,map01100,map01120,map01200,map01230","M00345,M00550,M00580","R05338,R07125","RC00421,RC00422,RC01721","ko00000,ko00001,ko00002,ko01000",-,-,"iAF1260.b4196,iAPECO1_1312.APECO1_2196,iBWG_1329.BWG_3908,iE2348C_1286.E2348C_4519,iECDH10B_1368.ECDH10B_4391,iECDH1ME8569_1439.ECDH1ME8569_4053,iECED1_1282.ECED1_4983,iECIAI1_1343.ECIAI1_4429,iECNA114_1301.ECNA114_4412,iECOK1_1307.ECOK1_4710,iECP_1309.ECP_4441,iECS88_1305.ECS88_4782,iECSE_1348.ECSE_4494,iECSF_1327.ECSF_4082,iEcDH1_1363.EcDH1_3797,iJO1366.b4196,iJR904.b4196,iLF82_1304.LF82_2375,iNRG857_1313.NRG857_21325,iUMN146_1321.UM146_21220,iY75_1357.Y75_RS21850",OMPdecase,False
group_37136,group_37136,1399774.JDWH01000011_gene583,1.65e-128,366.0,"COG3625@1|root,COG3625@2|Bacteria,1RHXN@1224|Proteobacteria,1RZR8@1236|Gammaproteobacteria,3X1T4@547|Enterobacter",2|Bacteria,P,phosphonate C-P lyase system protein PhnH,phnH,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0042802,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234",2.7.8.37,ko:K06165,"ko00440,map00440",-,R10185,"RC00005,RC00063","ko00000,ko00001,ko01000",-,-,-,PhnH,False
