Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
clpB~~~tssH,clpB~~~tssH,716541.ECL_01551,0.0,1630.0,"COG0542@1|root,COG0542@2|Bacteria,1MVBH@1224|Proteobacteria,1RMZH@1236|Gammaproteobacteria,3WZVX@547|Enterobacter",2|Bacteria,O,"C-terminal, D2-small domain, of ClpB protein",clpV,-,-,"ko:K03696,ko:K11907","ko01100,ko02025,ko03070,map01100,map02025,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044,ko03110",3.A.23.1,-,-,"AAA,AAA_2,ClpB_D2-small,Clp_N",False
group_46007,group_46007,911008.GLAD_04625,1.01e-91,268.0,"COG1917@1|root,COG1917@2|Bacteria,1RH1V@1224|Proteobacteria,1S3RV@1236|Gammaproteobacteria",2|Bacteria,S,"conserved protein, contains double-stranded beta-helix domain",MA20_13155,-,4.1.1.44,ko:K01607,"ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220",-,R03470,RC00938,"ko00000,ko00001,ko01000",-,-,-,Cupin_2,False
vOC,vOC,640513.Entas_0910,3.93e-78,233.0,"COG3324@1|root,COG3324@2|Bacteria,1N7Q5@1224|Proteobacteria,1SCXZ@1236|Gammaproteobacteria,3X2PP@547|Enterobacter",2|Bacteria,S,Glyoxalase bleomycin resistance protein dioxygenase,-,-,-,ko:K06996,-,-,-,-,ko00000,-,-,-,Glyoxalase,False
group_48091,group_48091,1115512.EH105704_12_01000,1.99e-46,152.0,"2ENR9@1|root,33GCG@2|Bacteria,1N0YA@1224|Proteobacteria,1S9TY@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yesN~~~araC,yesN~~~araC,1045856.EcWSU1_00152,1.22e-180,504.0,"COG2207@1|root,COG2207@2|Bacteria,1MXT6@1224|Proteobacteria,1RXTQ@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,yisR,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,HTH_18,HTH_AraC",False
aidA~~~yaiT,aidA~~~yaiT,1045856.EcWSU1_00889,0.0,1646.0,"COG3468@1|root,COG3468@2|Bacteria,1R5PB@1224|Proteobacteria,1RNAE@1236|Gammaproteobacteria",2|Bacteria,MU,outer membrane autotransporter barrel,-,-,-,-,-,-,-,-,-,-,-,-,"Autotransporter,Pertactin",False
group_35967,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_14822,group_14822,716541.ECL_00062,2.04e-87,266.0,"COG2197@1|root,COG2197@2|Bacteria,1NDTS@1224|Proteobacteria,1SD59@1236|Gammaproteobacteria",2|Bacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,"ko:K07687,ko:K07781","ko02020,ko02024,ko02026,map02020,map02024,map02026",M00474,-,-,"ko00000,ko00001,ko00002,ko02022,ko03000",-,-,-,"GerE,Response_reg",False
group_37113,group_37113,716541.ECL_01547,1.64e-157,446.0,"COG4455@1|root,COG4455@2|Bacteria,1MWHI@1224|Proteobacteria,1RXYE@1236|Gammaproteobacteria,3X0QZ@547|Enterobacter",2|Bacteria,S,ImpE protein,impE,-,-,"ko:K03217,ko:K11898","ko02024,ko03060,ko03070,map02024,map03060,map03070",M00335,-,-,"ko00000,ko00001,ko00002,ko02044,ko03029",2.A.9,-,-,"ImpE,TPR_19",False
group_39733,group_39733,701347.Entcl_3382,2.02e-282,781.0,"COG1129@1|root,COG1129@2|Bacteria,1MU22@1224|Proteobacteria,1RMCH@1236|Gammaproteobacteria,3X1MA@547|Enterobacter",2|Bacteria,P,Part of the ABC transporter complex RbsABC involved in ribose import. Responsible for energy coupling to the transport system,rbsA,-,3.6.3.17,"ko:K02056,ko:K10441,ko:K10539,ko:K10542,ko:K10545,ko:K10558,ko:K17210","ko02010,ko02024,map02010,map02024","M00212,M00213,M00214,M00215,M00219,M00221,M00592",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.2,3.A.1.2.1,3.A.1.2.13,3.A.1.2.19,3.A.1.2.2,3.A.1.2.21,3.A.1.2.3,3.A.1.2.4,3.A.1.2.8",-,-,ABC_tran,False
group_37020,group_37020,1399774.JDWH01000011_gene582,2.33e-93,273.0,"COG3624@1|root,COG3624@2|Bacteria,1MZTZ@1224|Proteobacteria,1S3FT@1236|Gammaproteobacteria,3X2GF@547|Enterobacter",2|Bacteria,P,PFAM Phosphonate metabolism PhnG,phnG,"GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234",2.7.8.37,ko:K06166,"ko00440,map00440",-,R10185,"RC00005,RC00063","ko00000,ko00001,ko01000",-,-,-,PhnG,False
group_40796,group_40796,1045856.EcWSU1_04274,3.15e-108,311.0,"COG4706@1|root,COG4706@2|Bacteria,1N00A@1224|Proteobacteria,1S59J@1236|Gammaproteobacteria,3X2GC@547|Enterobacter",2|Bacteria,I,Dehydratase,fabZ2,-,-,-,-,-,-,-,-,-,-,-,FabA,False
group_22343,group_22343,716541.ECL_00711,3.25e-74,226.0,"COG2259@1|root,COG2259@2|Bacteria,1RDWQ@1224|Proteobacteria,1S56S@1236|Gammaproteobacteria,3X3W1@547|Enterobacter",2|Bacteria,S,DoxX,-,-,"1.6.99.3,1.8.5.2","ko:K03885,ko:K15977,ko:K16936,ko:K16937","ko00190,ko00920,ko01120,map00190,map00920,map01120",-,R07177,-,"ko00000,ko00001,ko01000",3.D.4.9,-,-,"DoxA,DoxD,DoxX,Pyr_redox_2",False
yihT~~~lacD,yihT~~~lacD,1045856.EcWSU1_04481,3.83e-198,550.0,"COG3684@1|root,COG3684@2|Bacteria,1QZI3@1224|Proteobacteria,1RYP6@1236|Gammaproteobacteria",2|Bacteria,G,Cleaves 6-deoxy-6-sulfo-D-fructose 1-phosphate (SFP) to form dihydroxyacetone phosphate (DHAP) and 3-sulfolactaldehyde (SLA),lacD,"GO:0003674,GO:0003824,GO:0006066,GO:0006082,GO:0006790,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016829,GO:0016830,GO:0016832,GO:0019637,GO:0034308,GO:0042180,GO:0044237,GO:0044248,GO:0044273,GO:0044281,GO:0044282,GO:0061595,GO:0061720,GO:0071704,GO:1901135,GO:1901136,GO:1901575,GO:1901615,GO:1902776,GO:1902777","4.1.2.40,4.1.2.57","ko:K01635,ko:K01671","ko00052,ko01100,ko02024,map00052,map01100,map02024",-,"R01069,R10760","RC00438,RC00439","ko00000,ko00001,ko01000",-,-,-,DeoC,False
group_34468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_42502,group_42502,716541.ECL_00066,3.68e-123,353.0,"COG3539@1|root,COG3539@2|Bacteria,1RFG6@1224|Proteobacteria,1S3AJ@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,-,-,-,ko:K07345,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02035,ko02044",-,-,-,Fimbrial,False
srlA,srlA,220341.16503909,6.3e-122,349.0,"COG3730@1|root,COG3730@2|Bacteria,1MXS5@1224|Proteobacteria,1RQTZ@1236|Gammaproteobacteria,3ZJ20@590|Salmonella",2|Bacteria,G,PTS system enzyme II sorbitol-specific factor,srlA,"GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0051179,GO:0051234,GO:0071702",-,ko:K02783,"ko00051,ko02060,map00051,map02060",M00280,R05820,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.4.1,-,iSBO_1134.SBO_2816,EII-GUT,False
group_35439,group_35439,716541.ECL_05078,0.0,1413.0,"COG3345@1|root,COG3345@2|Bacteria,1MWTQ@1224|Proteobacteria,1RQ4M@1236|Gammaproteobacteria,3X3CC@547|Enterobacter",2|Bacteria,G,Glycosyl hydrolase family 36 N-terminal domain,rafA,-,3.2.1.22,ko:K07407,"ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603",-,"R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091","RC00049,RC00059,RC00451","ko00000,ko00001,ko01000",-,-,-,"Glyco_hydro_36C,Glyco_hydro_36N,Melibiase",False
group_37902,group_37902,1218086.BBNB01000014_gene2087,1.96e-36,125.0,"298JZ@1|root,2ZVQV@2|Bacteria,1P7FK@1224|Proteobacteria,1STJW@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
alsA,alsA,1045856.EcWSU1_00310,0.0,999.0,"COG1129@1|root,COG1129@2|Bacteria,1MU22@1224|Proteobacteria,1RMCH@1236|Gammaproteobacteria,3X1D9@547|Enterobacter",2|Bacteria,P,Part of the ABC transporter complex MglABC involved in galactose methyl galactoside import. Responsible for energy coupling to the transport system,alsA,"GO:0000166,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005623,GO:0005886,GO:0008144,GO:0016020,GO:0017076,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044464,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363",3.6.3.17,"ko:K02056,ko:K10441,ko:K10539,ko:K10542,ko:K10545,ko:K10551,ko:K10558,ko:K17210","ko02010,ko02024,map02010,map02024","M00212,M00213,M00214,M00215,M00217,M00219,M00221,M00592",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.2,3.A.1.2.1,3.A.1.2.13,3.A.1.2.19,3.A.1.2.2,3.A.1.2.21,3.A.1.2.3,3.A.1.2.4,3.A.1.2.6,3.A.1.2.8",-,"iECED1_1282.ECED1_4821,iECNA114_1301.ECNA114_4270",ABC_tran,False
group_22589,group_22589,1286170.RORB6_20965,1.1800000000000001e-209,582.0,"COG0202@1|root,COG0202@2|Bacteria,1MU75@1224|Proteobacteria,1RMU3@1236|Gammaproteobacteria",2|Bacteria,K,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates,rpoA,"GO:0003674,GO:0003824,GO:0003899,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006354,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576",2.7.7.6,ko:K03040,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020",M00183,"R00435,R00441,R00442,R00443",RC02795,"br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400",-,-,-,"RNA_pol_A_CTD,RNA_pol_A_bac,RNA_pol_L",False
group_39985,group_39985,716541.ECL_01884,1.7e-121,350.0,"COG4047@1|root,COG4047@2|Bacteria,1R4MA@1224|Proteobacteria,1RN0T@1236|Gammaproteobacteria,3X3EC@547|Enterobacter",2|Bacteria,L,Helix-turn-helix domain,-,-,4.2.99.18,ko:K01741,-,-,-,-,"ko00000,ko01000",-,-,-,"AGOG,HTH_39",False
group_40683,group_40683,640513.Entas_0163,0.0,946.0,"COG1070@1|root,COG1070@2|Bacteria,1MWS5@1224|Proteobacteria,1RP2G@1236|Gammaproteobacteria,3X4AC@547|Enterobacter",2|Bacteria,G,"FGGY family of carbohydrate kinases, N-terminal domain",lyx,"GO:0003674,GO:0003824,GO:0004856,GO:0005975,GO:0005996,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008744,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019321,GO:0019324,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0046835,GO:0071704","2.7.1.17,2.7.1.189,2.7.1.5,2.7.1.53","ko:K00848,ko:K00854,ko:K00880,ko:K11216","ko00040,ko00051,ko00053,ko01100,ko01120,ko02024,map00040,map00051,map00053,map01100,map01120,map02024",M00014,"R01639,R01901,R01902,R03014,R07127,R11183","RC00002,RC00017,RC00538","ko00000,ko00001,ko00002,ko01000",-,-,iEcSMS35_1347.EcSMS35_3903,"FGGY_C,FGGY_N",False
group_39966,group_39966,1399774.JDWH01000013_gene809,1.28e-171,479.0,"COG1387@1|root,COG1387@2|Bacteria,1MYXV@1224|Proteobacteria,1RRE9@1236|Gammaproteobacteria,3X216@547|Enterobacter",2|Bacteria,E,Belongs to the PHP family,ycdX,"GO:0001539,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006928,GO:0008150,GO:0008270,GO:0009987,GO:0016787,GO:0016788,GO:0040011,GO:0042578,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K04477,-,-,-,-,ko00000,-,-,-,PHP,False
group_20668,group_20668,1045856.EcWSU1_00312,6.97e-208,575.0,"COG1737@1|root,COG1737@2|Bacteria,1MV3U@1224|Proteobacteria,1RYB0@1236|Gammaproteobacteria",2|Bacteria,K,Transcriptional regulator RpiR,rpiR,"GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141",-,ko:K19337,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_6,SIS",False
group_8662,group_8662,561230.PC1_2122,1.75e-150,426.0,"COG4149@1|root,COG4149@2|Bacteria,1MY58@1224|Proteobacteria,1RYT5@1236|Gammaproteobacteria",2|Bacteria,P,component,-,-,-,"ko:K02018,ko:K15496","ko02010,map02010","M00189,M00423",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.6.5,3.A.1.8",-,-,BPD_transp_1,False
group_13316,group_13316,693444.D782_3430,9.94e-102,302.0,"COG0363@1|root,COG0363@2|Bacteria,1R8UH@1224|Proteobacteria,1RY0A@1236|Gammaproteobacteria",2|Bacteria,G,glucosamine-6-phosphate deaminase,nagB,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016853,GO:0016860,GO:0016861,GO:0043877,GO:0044424,GO:0044444,GO:0044464","3.1.1.31,3.5.99.6","ko:K01057,ko:K02080,ko:K02564","ko00030,ko00052,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00052,map00520,map01100,map01110,map01120,map01130,map01200","M00004,M00006,M00008","R00765,R02035,R08365","RC00163,RC00537","ko00000,ko00001,ko00002,ko01000",-,-,"iB21_1397.B21_02959,iECB_1328.ECB_03008,iECD_1391.ECD_03008,iECNA114_1301.ECNA114_3225,iECSF_1327.ECSF_2979",Glucosamine_iso,False
group_42029,group_42029,1045856.EcWSU1_04326,2.33e-35,120.0,"2E541@1|root,32ZX1@2|Bacteria,1N7UP@1224|Proteobacteria,1SDDF@1236|Gammaproteobacteria,3X2UY@547|Enterobacter",2|Bacteria,S,Cellulose biosynthesis protein BcsF,bcsF,-,-,-,-,-,-,-,-,-,-,-,CBP_BcsF,False
bDS1,bDS1,716541.ECL_02158,0.0,1259.0,"COG2015@1|root,COG2015@2|Bacteria,1MU82@1224|Proteobacteria,1RMHR@1236|Gammaproteobacteria,3X3KE@547|Enterobacter",2|Bacteria,M,Alkyl sulfatase dimerisation,yjcS,-,-,-,-,-,-,-,-,-,-,-,"Alkyl_sulf_C,Alkyl_sulf_dimr,Lactamase_B",False
group_45096,group_45096,1045856.EcWSU1_02962,1.43e-176,496.0,"COG1209@1|root,COG1209@2|Bacteria,1MU0X@1224|Proteobacteria,1RMTR@1236|Gammaproteobacteria,3X22B@547|Enterobacter",2|Bacteria,H,"Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis",rfbA,"GO:0000271,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005976,GO:0005996,GO:0006006,GO:0006139,GO:0006220,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008879,GO:0009058,GO:0009059,GO:0009117,GO:0009141,GO:0009147,GO:0009200,GO:0009211,GO:0009219,GO:0009225,GO:0009226,GO:0009262,GO:0009394,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019299,GO:0019300,GO:0019305,GO:0019318,GO:0019319,GO:0019438,GO:0019637,GO:0019692,GO:0030312,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045226,GO:0046075,GO:0046364,GO:0046379,GO:0046383,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901576",2.7.7.24,ko:K00973,"ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130",M00793,R02328,RC00002,"ko00000,ko00001,ko00002,ko01000",-,-,"iNJ661.Rv0334,iSDY_1059.SDY_2206,iSF_1195.SF2102,iSFxv_1172.SFxv_2338,iS_1188.S2225",NTP_transferase,False
group_35023,group_35023,911008.GLAD_02406,5.55e-106,307.0,"COG1763@1|root,COG1763@2|Bacteria,1RD3Q@1224|Proteobacteria,1S72P@1236|Gammaproteobacteria",2|Bacteria,H,molybdopterin-guanine dinucleotide biosynthesis protein,mobB,"GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0017076,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363","2.10.1.1,2.7.7.77","ko:K02379,ko:K03750,ko:K03752,ko:K03753,ko:K13818","ko00790,ko01100,map00790,map01100",-,"R09735,R11581",RC03462,"ko00000,ko00001,ko01000",-,-,"iB21_1397.B21_03691,iBWG_1329.BWG_3527,iECBD_1354.ECBD_4174,iECDH1ME8569_1439.ECDH1ME8569_3728,iEcDH1_1363.EcDH1_4130,iJO1366.b3856,iSbBS512_1146.SbBS512_E4328,iY75_1357.Y75_RS17805","MoCF_biosynth,MobB,MoeA_C,MoeA_N,NTP_transf_3",False
group_29618,group_29618,716541.ECL_04665,2.69e-311,848.0,"COG0144@1|root,COG0781@1|root,COG0144@2|Bacteria,COG0781@2|Bacteria,1MWPE@1224|Proteobacteria,1RN8X@1236|Gammaproteobacteria,3X1T7@547|Enterobacter",2|Bacteria,J,Specifically methylates the cytosine at position 967 (m5C967) of 16S rRNA,sun,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.176,ko:K03500,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,"Methyltr_RsmB-F,Methyltr_RsmF_N,NusB",False
fdrA~~~sucD,fdrA~~~sucD,911008.GLAD_01356,0.0,912.0,"COG1304@1|root,COG1304@2|Bacteria,1QWBP@1224|Proteobacteria,1T2T0@1236|Gammaproteobacteria",2|Bacteria,C,Protein of unknown function (DUF1116),yahG,-,5.3.3.2,ko:K01823,"ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","M00095,M00096,M00364,M00365,M00366,M00367",R01123,RC00455,"ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF1116,FMN_dh,Glu_synthase",False
lysR~~~dmlR~~~cynR,lysR~~~dmlR~~~cynR,1045856.EcWSU1_03464,1.94e-217,600.0,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,3X1SX@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_40606,group_40606,362663.ECP_0546,1.39e-32,116.0,"COG3549@1|root,COG3549@2|Bacteria,1MZKX@1224|Proteobacteria,1S9WR@1236|Gammaproteobacteria",2|Bacteria,L,Plasmid maintenance system killer,higB,"GO:0008150,GO:0008219,GO:0009987",-,ko:K07334,-,-,-,-,"ko00000,ko02048",-,-,-,HigB-like_toxin,False
group_33973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ydeC~~~araC,ydeC~~~araC,911008.GLAD_01754,1.75e-181,508.0,"COG0662@1|root,COG2207@1|root,COG0662@2|Bacteria,COG2207@2|Bacteria,1R4FN@1224|Proteobacteria,1RR6J@1236|Gammaproteobacteria",2|Bacteria,K,AraC family transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18,HTH_AraC",False
pqqE,pqqE,1028307.EAE_19575,1.39e-279,763.0,"COG0535@1|root,COG0535@2|Bacteria,1MUQP@1224|Proteobacteria,1RMR1@1236|Gammaproteobacteria",2|Bacteria,S,Pyrroloquinoline quinone biosynthesis protein E,pqqE,"GO:0006082,GO:0006464,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0018130,GO:0018189,GO:0018193,GO:0018212,GO:0019538,GO:0019752,GO:0034641,GO:0036211,GO:0042180,GO:0042181,GO:0042364,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0072350,GO:0072351,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901661,GO:1901663",-,ko:K06139,-,-,-,-,ko00000,-,-,-,"Fer4_12,Fer4_14,Radical_SAM,SPASM",False
yjdN~~~phnB,yjdN~~~phnB,1399774.JDWH01000011_gene577,1.09e-100,293.0,"COG2764@1|root,COG2764@2|Bacteria,1N0S4@1224|Proteobacteria,1S93U@1236|Gammaproteobacteria,3X2I4@547|Enterobacter",2|Bacteria,S,PFAM Glyoxalase bleomycin resistance protein dioxygenase,phnB,-,-,ko:K04750,-,-,-,-,ko00000,-,-,-,"3-dmu-9_3-mt,Glyoxalase",False
nahR~~~lysR,nahR~~~lysR,573.JG24_21140,2.6699999999999998e-182,513.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1RPUF@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,nodD2,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_39668,group_39668,716541.ECL_05070,1.89e-122,356.0,"COG4977@1|root,COG4977@2|Bacteria,1Q7DC@1224|Proteobacteria,1RQ1U@1236|Gammaproteobacteria,3X0W3@547|Enterobacter",2|Bacteria,K,Activates expression of the rhaBAD and rhaT operons,rhaS,"GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141",-,"ko:K02855,ko:K17736",-,-,-,-,"ko00000,ko03000",-,-,-,"AraC_binding,DJ-1_PfpI,HTH_18",False
hisG,hisG,716541.ECL_03339,2.63e-209,579.0,"COG0040@1|root,COG0040@2|Bacteria,1MUCY@1224|Proteobacteria,1RNAX@1236|Gammaproteobacteria,3X0SS@547|Enterobacter",2|Bacteria,F,ATP phosphoribosyltransferase,hisG,"GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",2.4.2.17,ko:K00765,"ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230",M00026,R01071,"RC02819,RC03200","ko00000,ko00001,ko00002,ko01000",-,-,iECSF_1327.ECSF_1909,"HisG,HisG_C",False
group_38522,group_38522,1045856.EcWSU1_02667,1.73e-99,290.0,"COG5435@1|root,COG5435@2|Bacteria,1RK9Y@1224|Proteobacteria,1S7CM@1236|Gammaproteobacteria,3X3UQ@547|Enterobacter",2|Bacteria,S,DcrB,-,-,-,-,-,-,-,-,-,-,-,-,DcrB,False
group_43343,group_43343,1045856.EcWSU1_02766,2.24e-141,406.0,"COG0438@1|root,COG0438@2|Bacteria,1N12Q@1224|Proteobacteria,1SKVT@1236|Gammaproteobacteria",2|Bacteria,M,Glycosyltransferase family 17,-,-,2.4.1.144,ko:K00737,"ko00510,ko01100,map00510,map01100",M00075,R05986,-,"ko00000,ko00001,ko00002,ko01000,ko01003",-,GT17,-,"Glyco_trans_1_4,Glyco_transf_17,Glyco_transf_4,Glycos_transf_1,Glycos_transf_2",False
