Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
vOC,vOC,640513.Entas_0910,3.93e-78,233.0,"COG3324@1|root,COG3324@2|Bacteria,1N7Q5@1224|Proteobacteria,1SCXZ@1236|Gammaproteobacteria,3X2PP@547|Enterobacter",2|Bacteria,S,Glyoxalase bleomycin resistance protein dioxygenase,-,-,-,ko:K06996,-,-,-,-,ko00000,-,-,-,Glyoxalase,False
yesN~~~araC,yesN~~~araC,1045856.EcWSU1_00152,1.22e-180,504.0,"COG2207@1|root,COG2207@2|Bacteria,1MXT6@1224|Proteobacteria,1RXTQ@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,yisR,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,HTH_18,HTH_AraC",False
pxpC,pxpC,716541.ECL_03015,7.95e-221,609.0,"COG1984@1|root,COG1984@2|Bacteria,1MU9H@1224|Proteobacteria,1RR39@1236|Gammaproteobacteria,3X1VX@547|Enterobacter",2|Bacteria,E,Allophanate hydrolase subunit 2,ybgK,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464","3.5.1.54,6.3.4.6","ko:K01457,ko:K01941","ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120",-,"R00005,R00774","RC00378,RC02756","ko00000,ko00001,ko01000",-,-,-,"CT_A_B,CT_C_D",False
ygbI~~~glpR,ygbI~~~glpR,1045856.EcWSU1_00514,6.930000000000001e-173,484.0,"COG1349@1|root,COG1349@2|Bacteria,1MXW2@1224|Proteobacteria,1RQDR@1236|Gammaproteobacteria,3X1PF@547|Enterobacter",2|Bacteria,K,DeoR C terminal sensor domain,glpR_5,-,-,-,-,-,-,-,-,-,-,-,"DeoRC,HTH_DeoR",False
aidA~~~yaiT,aidA~~~yaiT,1045856.EcWSU1_00889,0.0,1646.0,"COG3468@1|root,COG3468@2|Bacteria,1R5PB@1224|Proteobacteria,1RNAE@1236|Gammaproteobacteria",2|Bacteria,MU,outer membrane autotransporter barrel,-,-,-,-,-,-,-,-,-,-,-,-,"Autotransporter,Pertactin",False
group_35967,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37113,group_37113,716541.ECL_01547,1.64e-157,446.0,"COG4455@1|root,COG4455@2|Bacteria,1MWHI@1224|Proteobacteria,1RXYE@1236|Gammaproteobacteria,3X0QZ@547|Enterobacter",2|Bacteria,S,ImpE protein,impE,-,-,"ko:K03217,ko:K11898","ko02024,ko03060,ko03070,map02024,map03060,map03070",M00335,-,-,"ko00000,ko00001,ko00002,ko02044,ko03029",2.A.9,-,-,"ImpE,TPR_19",False
group_31829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40796,group_40796,1045856.EcWSU1_04274,3.15e-108,311.0,"COG4706@1|root,COG4706@2|Bacteria,1N00A@1224|Proteobacteria,1S59J@1236|Gammaproteobacteria,3X2GC@547|Enterobacter",2|Bacteria,I,Dehydratase,fabZ2,-,-,-,-,-,-,-,-,-,-,-,FabA,False
group_22343,group_22343,716541.ECL_00711,3.25e-74,226.0,"COG2259@1|root,COG2259@2|Bacteria,1RDWQ@1224|Proteobacteria,1S56S@1236|Gammaproteobacteria,3X3W1@547|Enterobacter",2|Bacteria,S,DoxX,-,-,"1.6.99.3,1.8.5.2","ko:K03885,ko:K15977,ko:K16936,ko:K16937","ko00190,ko00920,ko01120,map00190,map00920,map01120",-,R07177,-,"ko00000,ko00001,ko01000",3.D.4.9,-,-,"DoxA,DoxD,DoxX,Pyr_redox_2",False
group_43162,group_43162,716541.ECL_00103,8.96e-53,167.0,"2CM17@1|root,32SDE@2|Bacteria,1N26F@1224|Proteobacteria,1SBCN@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yihT~~~lacD,yihT~~~lacD,1045856.EcWSU1_04481,3.83e-198,550.0,"COG3684@1|root,COG3684@2|Bacteria,1QZI3@1224|Proteobacteria,1RYP6@1236|Gammaproteobacteria",2|Bacteria,G,Cleaves 6-deoxy-6-sulfo-D-fructose 1-phosphate (SFP) to form dihydroxyacetone phosphate (DHAP) and 3-sulfolactaldehyde (SLA),lacD,"GO:0003674,GO:0003824,GO:0006066,GO:0006082,GO:0006790,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016829,GO:0016830,GO:0016832,GO:0019637,GO:0034308,GO:0042180,GO:0044237,GO:0044248,GO:0044273,GO:0044281,GO:0044282,GO:0061595,GO:0061720,GO:0071704,GO:1901135,GO:1901136,GO:1901575,GO:1901615,GO:1902776,GO:1902777","4.1.2.40,4.1.2.57","ko:K01635,ko:K01671","ko00052,ko01100,ko02024,map00052,map01100,map02024",-,"R01069,R10760","RC00438,RC00439","ko00000,ko00001,ko01000",-,-,-,DeoC,False
glxA~~~ftrA~~~araC,glxA~~~ftrA~~~araC,1399774.JDWH01000020_gene3404,1.06e-207,575.0,"COG4977@1|root,COG4977@2|Bacteria,1MUDK@1224|Proteobacteria,1RXX3@1236|Gammaproteobacteria,3X1VN@547|Enterobacter",2|Bacteria,K,DJ-1/PfpI family,darR,-,-,ko:K13633,-,-,-,-,"ko00000,ko03000",-,-,-,"DJ-1_PfpI,HTH_18",False
group_34468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_42502,group_42502,716541.ECL_00066,3.68e-123,353.0,"COG3539@1|root,COG3539@2|Bacteria,1RFG6@1224|Proteobacteria,1S3AJ@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,-,-,-,ko:K07345,"ko05133,map05133",-,-,-,"ko00000,ko00001,ko02035,ko02044",-,-,-,Fimbrial,False
srlA,srlA,220341.16503909,6.3e-122,349.0,"COG3730@1|root,COG3730@2|Bacteria,1MXS5@1224|Proteobacteria,1RQTZ@1236|Gammaproteobacteria,3ZJ20@590|Salmonella",2|Bacteria,G,PTS system enzyme II sorbitol-specific factor,srlA,"GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0051179,GO:0051234,GO:0071702",-,ko:K02783,"ko00051,ko02060,map00051,map02060",M00280,R05820,"RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.4.1,-,iSBO_1134.SBO_2816,EII-GUT,False
group_35439,group_35439,716541.ECL_05078,0.0,1413.0,"COG3345@1|root,COG3345@2|Bacteria,1MWTQ@1224|Proteobacteria,1RQ4M@1236|Gammaproteobacteria,3X3CC@547|Enterobacter",2|Bacteria,G,Glycosyl hydrolase family 36 N-terminal domain,rafA,-,3.2.1.22,ko:K07407,"ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603",-,"R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091","RC00049,RC00059,RC00451","ko00000,ko00001,ko01000",-,-,-,"Glyco_hydro_36C,Glyco_hydro_36N,Melibiase",False
group_47551,group_47551,1045856.EcWSU1_04030,7.749999999999999e-106,312.0,"COG3121@1|root,COG3121@2|Bacteria,1R9CK@1224|Proteobacteria,1RYSR@1236|Gammaproteobacteria",2|Bacteria,NU,chaperone,yhcA,-,-,-,-,-,-,-,-,-,-,-,"PapD_C,PapD_N",False
group_40295,group_40295,1399774.JDWH01000026_gene4089,0.0,1020.0,"COG0006@1|root,COG0006@2|Bacteria,1MUZS@1224|Proteobacteria,1RPQD@1236|Gammaproteobacteria,3X3NJ@547|Enterobacter",2|Bacteria,E,C-terminal region of peptidase_M24,pepP,-,3.4.11.9,"ko:K01262,ko:K02027",-,M00207,-,-,"ko00000,ko00002,ko01000,ko01002,ko02000",3.A.1.1,-,-,"Creatinase_N,Creatinase_N_2,Peptidase_M24,Peptidase_M24_C",False
group_22589,group_22589,1286170.RORB6_20965,1.1800000000000001e-209,582.0,"COG0202@1|root,COG0202@2|Bacteria,1MU75@1224|Proteobacteria,1RMU3@1236|Gammaproteobacteria",2|Bacteria,K,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates,rpoA,"GO:0003674,GO:0003824,GO:0003899,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006354,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576",2.7.7.6,ko:K03040,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020",M00183,"R00435,R00441,R00442,R00443",RC02795,"br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400",-,-,-,"RNA_pol_A_CTD,RNA_pol_A_bac,RNA_pol_L",False
group_39985,group_39985,716541.ECL_01884,1.7e-121,350.0,"COG4047@1|root,COG4047@2|Bacteria,1R4MA@1224|Proteobacteria,1RN0T@1236|Gammaproteobacteria,3X3EC@547|Enterobacter",2|Bacteria,L,Helix-turn-helix domain,-,-,4.2.99.18,ko:K01741,-,-,-,-,"ko00000,ko01000",-,-,-,"AGOG,HTH_39",False
group_40683,group_40683,640513.Entas_0163,0.0,946.0,"COG1070@1|root,COG1070@2|Bacteria,1MWS5@1224|Proteobacteria,1RP2G@1236|Gammaproteobacteria,3X4AC@547|Enterobacter",2|Bacteria,G,"FGGY family of carbohydrate kinases, N-terminal domain",lyx,"GO:0003674,GO:0003824,GO:0004856,GO:0005975,GO:0005996,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008744,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019200,GO:0019321,GO:0019324,GO:0044237,GO:0044238,GO:0044262,GO:0044281,GO:0046835,GO:0071704","2.7.1.17,2.7.1.189,2.7.1.5,2.7.1.53","ko:K00848,ko:K00854,ko:K00880,ko:K11216","ko00040,ko00051,ko00053,ko01100,ko01120,ko02024,map00040,map00051,map00053,map01100,map01120,map02024",M00014,"R01639,R01901,R01902,R03014,R07127,R11183","RC00002,RC00017,RC00538","ko00000,ko00001,ko00002,ko01000",-,-,iEcSMS35_1347.EcSMS35_3903,"FGGY_C,FGGY_N",False
group_39836,group_39836,716541.ECL_03987,4.97e-87,257.0,"COG3631@1|root,COG3631@2|Bacteria,1PZFR@1224|Proteobacteria,1RTUB@1236|Gammaproteobacteria,3X2WD@547|Enterobacter",2|Bacteria,S,Ketosteroid isomerase-related protein,-,-,-,ko:K20260,"ko00405,ko01130,ko02024,map00405,map01130,map02024",M00835,R11493,RC03452,"ko00000,ko00001,ko00002",-,-,-,"Ferritin-like,SnoaL,SnoaL_2",False
group_42029,group_42029,1045856.EcWSU1_04326,2.33e-35,120.0,"2E541@1|root,32ZX1@2|Bacteria,1N7UP@1224|Proteobacteria,1SDDF@1236|Gammaproteobacteria,3X2UY@547|Enterobacter",2|Bacteria,S,Cellulose biosynthesis protein BcsF,bcsF,-,-,-,-,-,-,-,-,-,-,-,CBP_BcsF,False
acrA~~~cusB~~~silB~~~czcB,acrA~~~cusB~~~silB~~~czcB,716541.ECL_01962,2.2699999999999998e-256,708.0,"COG0845@1|root,COG0845@2|Bacteria,1MVAS@1224|Proteobacteria,1RPBZ@1236|Gammaproteobacteria,3X0SD@547|Enterobacter",2|Bacteria,M,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,cusB,-,-,ko:K07798,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","2.A.6.1.4,8.A.1",-,-,"CusF_Ec,HlyD_D23,HlyD_D4",False
bDS1,bDS1,716541.ECL_02158,0.0,1259.0,"COG2015@1|root,COG2015@2|Bacteria,1MU82@1224|Proteobacteria,1RMHR@1236|Gammaproteobacteria,3X3KE@547|Enterobacter",2|Bacteria,M,Alkyl sulfatase dimerisation,yjcS,-,-,-,-,-,-,-,-,-,-,-,"Alkyl_sulf_C,Alkyl_sulf_dimr,Lactamase_B",False
potE~~~puuP~~~ymjE,potE~~~puuP~~~ymjE,716541.ECL_02223,0.0,900.0,"COG0531@1|root,COG0531@2|Bacteria,1MXNJ@1224|Proteobacteria,1RMKV@1236|Gammaproteobacteria,3X3FC@547|Enterobacter",2|Bacteria,E,Amino acid permease,puuP,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008324,GO:0008519,GO:0009056,GO:0009308,GO:0009310,GO:0009445,GO:0009447,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015101,GO:0015203,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015489,GO:0015672,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0033554,GO:0034220,GO:0034641,GO:0042402,GO:0044106,GO:0044237,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072488,GO:0097164,GO:0098655,GO:0098660,GO:0098662,GO:1901564,GO:1901565,GO:1901575,GO:1902047,GO:1902600",-,ko:K14052,-,-,-,-,"ko00000,ko02000",2.A.3.1.13,-,iSBO_1134.SBO_1766,"AA_permease,AA_permease_2",False
group_45096,group_45096,1045856.EcWSU1_02962,1.43e-176,496.0,"COG1209@1|root,COG1209@2|Bacteria,1MU0X@1224|Proteobacteria,1RMTR@1236|Gammaproteobacteria,3X22B@547|Enterobacter",2|Bacteria,H,"Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis",rfbA,"GO:0000271,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005976,GO:0005996,GO:0006006,GO:0006139,GO:0006220,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008879,GO:0009058,GO:0009059,GO:0009117,GO:0009141,GO:0009147,GO:0009200,GO:0009211,GO:0009219,GO:0009225,GO:0009226,GO:0009262,GO:0009394,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019299,GO:0019300,GO:0019305,GO:0019318,GO:0019319,GO:0019438,GO:0019637,GO:0019692,GO:0030312,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0042802,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045226,GO:0046075,GO:0046364,GO:0046379,GO:0046383,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901576",2.7.7.24,ko:K00973,"ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130",M00793,R02328,RC00002,"ko00000,ko00001,ko00002,ko01000",-,-,"iNJ661.Rv0334,iSDY_1059.SDY_2206,iSF_1195.SF2102,iSFxv_1172.SFxv_2338,iS_1188.S2225",NTP_transferase,False
ncs1~~~fUI1,ncs1~~~fUI1,716541.ECL_02664,0.0,994.0,"COG1953@1|root,COG1953@2|Bacteria,1MV18@1224|Proteobacteria,1RMZU@1236|Gammaproteobacteria,3X1HH@547|Enterobacter",2|Bacteria,FH,"Permease for cytosine/purines, uracil, thiamine, allantoin",pucI,-,-,ko:K03457,-,-,-,-,ko00000,2.A.39,-,iHN637.CLJU_RS07510,Transp_cyt_pur,False
group_29618,group_29618,716541.ECL_04665,2.69e-311,848.0,"COG0144@1|root,COG0781@1|root,COG0144@2|Bacteria,COG0781@2|Bacteria,1MWPE@1224|Proteobacteria,1RN8X@1236|Gammaproteobacteria,3X1T7@547|Enterobacter",2|Bacteria,J,Specifically methylates the cytosine at position 967 (m5C967) of 16S rRNA,sun,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.176,ko:K03500,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,"Methyltr_RsmB-F,Methyltr_RsmF_N,NusB",False
fdrA~~~sucD,fdrA~~~sucD,911008.GLAD_01356,0.0,912.0,"COG1304@1|root,COG1304@2|Bacteria,1QWBP@1224|Proteobacteria,1T2T0@1236|Gammaproteobacteria",2|Bacteria,C,Protein of unknown function (DUF1116),yahG,-,5.3.3.2,ko:K01823,"ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","M00095,M00096,M00364,M00365,M00366,M00367",R01123,RC00455,"ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF1116,FMN_dh,Glu_synthase",False
lysR~~~dmlR~~~cynR,lysR~~~dmlR~~~cynR,1045856.EcWSU1_03464,1.94e-217,600.0,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,3X1SX@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
ydeC~~~araC,ydeC~~~araC,911008.GLAD_01754,1.75e-181,508.0,"COG0662@1|root,COG2207@1|root,COG0662@2|Bacteria,COG2207@2|Bacteria,1R4FN@1224|Proteobacteria,1RR6J@1236|Gammaproteobacteria",2|Bacteria,K,AraC family transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18,HTH_AraC",False
yjdN~~~phnB,yjdN~~~phnB,1399774.JDWH01000011_gene577,1.09e-100,293.0,"COG2764@1|root,COG2764@2|Bacteria,1N0S4@1224|Proteobacteria,1S93U@1236|Gammaproteobacteria,3X2I4@547|Enterobacter",2|Bacteria,S,PFAM Glyoxalase bleomycin resistance protein dioxygenase,phnB,-,-,ko:K04750,-,-,-,-,ko00000,-,-,-,"3-dmu-9_3-mt,Glyoxalase",False
nahR~~~lysR,nahR~~~lysR,573.JG24_21140,2.6699999999999998e-182,513.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1RPUF@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,nodD2,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_39668,group_39668,716541.ECL_05070,1.89e-122,356.0,"COG4977@1|root,COG4977@2|Bacteria,1Q7DC@1224|Proteobacteria,1RQ1U@1236|Gammaproteobacteria,3X0W3@547|Enterobacter",2|Bacteria,K,Activates expression of the rhaBAD and rhaT operons,rhaS,"GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141",-,"ko:K02855,ko:K17736",-,-,-,-,"ko00000,ko03000",-,-,-,"AraC_binding,DJ-1_PfpI,HTH_18",False
hisG,hisG,716541.ECL_03339,2.63e-209,579.0,"COG0040@1|root,COG0040@2|Bacteria,1MUCY@1224|Proteobacteria,1RNAX@1236|Gammaproteobacteria,3X0SS@547|Enterobacter",2|Bacteria,F,ATP phosphoribosyltransferase,hisG,"GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",2.4.2.17,ko:K00765,"ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230",M00026,R01071,"RC02819,RC03200","ko00000,ko00001,ko00002,ko01000",-,-,iECSF_1327.ECSF_1909,"HisG,HisG_C",False
group_38522,group_38522,1045856.EcWSU1_02667,1.73e-99,290.0,"COG5435@1|root,COG5435@2|Bacteria,1RK9Y@1224|Proteobacteria,1S7CM@1236|Gammaproteobacteria,3X3UQ@547|Enterobacter",2|Bacteria,S,DcrB,-,-,-,-,-,-,-,-,-,-,-,-,DcrB,False
group_25020,group_25020,1399774.JDWH01000001_gene2778,1.81e-139,395.0,"2CHGF@1|root,2Z7QV@2|Bacteria,1R5Q8@1224|Proteobacteria,1RNU0@1236|Gammaproteobacteria,3X1XX@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF4310),-,-,-,-,-,-,-,-,-,-,-,-,DUF4310,False
ugpA~~~malF~~~ganP,ugpA~~~malF~~~ganP,640513.Entas_1515,5.289999999999999e-300,820.0,"COG1175@1|root,COG1175@2|Bacteria,1MXKR@1224|Proteobacteria,1RN6B@1236|Gammaproteobacteria,3X2Z4@547|Enterobacter",2|Bacteria,P,Binding-protein-dependent transport system inner membrane component,malC,"GO:0003674,GO:0003824,GO:0005215,GO:0005363,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0008643,GO:0015144,GO:0015154,GO:0015157,GO:0015399,GO:0015405,GO:0015422,GO:0015423,GO:0015766,GO:0015768,GO:0015772,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0032991,GO:0034219,GO:0042623,GO:0042626,GO:0043190,GO:0043211,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990060,GO:1990351",-,"ko:K02025,ko:K02026,ko:K05814,ko:K10109,ko:K10193,ko:K15770,ko:K15771","ko02010,map02010","M00194,M00198,M00202,M00207,M00491",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1,3.A.1.1.1,3.A.1.1.11,3.A.1.1.16,3.A.1.1.2,3.A.1.1.22,3.A.1.1.3",-,iYO844.BSU34150,"BPD_transp_1,SBP_bac_8",False
group_38683,group_38683,716541.ECL_00134,3.2699999999999996e-236,649.0,"COG0726@1|root,COG0726@2|Bacteria,1MX6K@1224|Proteobacteria,1RYP1@1236|Gammaproteobacteria,3X3AG@547|Enterobacter",2|Bacteria,G,Lipopolysaccharide biosynthesis protein,walW,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40250,group_40250,1045856.EcWSU1_03467,8.39e-234,644.0,"COG3958@1|root,COG3958@2|Bacteria,1N6QF@1224|Proteobacteria,1RYXD@1236|Gammaproteobacteria,3X3B8@547|Enterobacter",2|Bacteria,G,"Transketolase, pyrimidine binding domain",IV02_09720,-,2.2.1.1,ko:K00615,"ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007,M00165,M00167","R01067,R01641,R01830,R06590","RC00032,RC00226,RC00571,RC01560","ko00000,ko00001,ko00002,ko01000",-,-,-,"Transket_pyr,Transketolase_C",False
group_37106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_45899,group_45899,1399774.JDWH01000003_gene1020,3.38e-256,705.0,"COG0845@1|root,COG0845@2|Bacteria,1MUI8@1224|Proteobacteria,1RNK4@1236|Gammaproteobacteria,3X3E6@547|Enterobacter",2|Bacteria,M,"TIGRFAM type I secretion membrane fusion protein, HlyD",-,-,-,"ko:K02022,ko:K12542",-,M00330,-,-,"ko00000,ko00002,ko02000,ko02044","3.A.1.109.4,8.A.1",-,-,"Biotin_lipoyl_2,HlyD,HlyD_3",False
group_33478,group_33478,1045856.EcWSU1_01178,2.1e-154,440.0,"COG1028@1|root,COG1028@2|Bacteria,1N4J7@1224|Proteobacteria,1RQ0S@1236|Gammaproteobacteria,3X09N@547|Enterobacter",2|Bacteria,IQ,KR domain,-,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006725,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016491,GO:0016614,GO:0017076,GO:0018130,GO:0019001,GO:0019438,GO:0019748,GO:0030551,GO:0032553,GO:0032555,GO:0032561,GO:0035438,GO:0036094,GO:0042469,GO:0042710,GO:0043167,GO:0043168,GO:0043385,GO:0043386,GO:0044010,GO:0044237,GO:0044249,GO:0044550,GO:0044764,GO:0045460,GO:0045461,GO:0046483,GO:0048037,GO:0050661,GO:0050662,GO:0051704,GO:0055114,GO:0070402,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901376,GO:1901378,GO:1901576",-,-,-,-,-,-,-,-,-,-,adh_short_C2,False
