Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
potE~~~puuP~~~ymjE,potE~~~puuP~~~ymjE,716541.ECL_02223,0.0,900.0,"COG0531@1|root,COG0531@2|Bacteria,1MXNJ@1224|Proteobacteria,1RMKV@1236|Gammaproteobacteria,3X3FC@547|Enterobacter",2|Bacteria,E,Amino acid permease,puuP,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008324,GO:0008519,GO:0009056,GO:0009308,GO:0009310,GO:0009445,GO:0009447,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015101,GO:0015203,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015489,GO:0015672,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0033554,GO:0034220,GO:0034641,GO:0042402,GO:0044106,GO:0044237,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072488,GO:0097164,GO:0098655,GO:0098660,GO:0098662,GO:1901564,GO:1901565,GO:1901575,GO:1902047,GO:1902600",-,ko:K14052,-,-,-,-,"ko00000,ko02000",2.A.3.1.13,-,iSBO_1134.SBO_1766,"AA_permease,AA_permease_2",False
bglH~~~bglB,bglH~~~bglB,911008.GLAD_00917,0.0,906.0,"COG2723@1|root,COG2723@2|Bacteria,1MWG6@1224|Proteobacteria,1RMM2@1236|Gammaproteobacteria",2|Bacteria,G,Belongs to the glycosyl hydrolase 1 family,bglB,"GO:0003674,GO:0003824,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008422,GO:0008706,GO:0015926,GO:0016787,GO:0016798,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901135,GO:1901657","3.2.1.21,3.2.1.86","ko:K01223,ko:K05350","ko00010,ko00460,ko00500,ko00940,ko01100,ko01110,map00010,map00460,map00500,map00940,map01100,map01110",-,"R00026,R00839,R02558,R02887,R02985,R03527,R04949,R04998,R05133,R05134,R10035,R10039,R10040","RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248","ko00000,ko00001,ko01000",-,GT1,-,Glyco_hydro_1,False
group_35023,group_35023,911008.GLAD_02406,5.55e-106,307.0,"COG1763@1|root,COG1763@2|Bacteria,1RD3Q@1224|Proteobacteria,1S72P@1236|Gammaproteobacteria",2|Bacteria,H,molybdopterin-guanine dinucleotide biosynthesis protein,mobB,"GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0017076,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363","2.10.1.1,2.7.7.77","ko:K02379,ko:K03750,ko:K03752,ko:K03753,ko:K13818","ko00790,ko01100,map00790,map01100",-,"R09735,R11581",RC03462,"ko00000,ko00001,ko01000",-,-,"iB21_1397.B21_03691,iBWG_1329.BWG_3527,iECBD_1354.ECBD_4174,iECDH1ME8569_1439.ECDH1ME8569_3728,iEcDH1_1363.EcDH1_4130,iJO1366.b3856,iSbBS512_1146.SbBS512_E4328,iY75_1357.Y75_RS17805","MoCF_biosynth,MobB,MoeA_C,MoeA_N,NTP_transf_3",False
group_29618,group_29618,716541.ECL_04665,2.69e-311,848.0,"COG0144@1|root,COG0781@1|root,COG0144@2|Bacteria,COG0781@2|Bacteria,1MWPE@1224|Proteobacteria,1RN8X@1236|Gammaproteobacteria,3X1T7@547|Enterobacter",2|Bacteria,J,Specifically methylates the cytosine at position 967 (m5C967) of 16S rRNA,sun,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.176,ko:K03500,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,"Methyltr_RsmB-F,Methyltr_RsmF_N,NusB",False
fdrA~~~sucD,fdrA~~~sucD,911008.GLAD_01356,0.0,912.0,"COG1304@1|root,COG1304@2|Bacteria,1QWBP@1224|Proteobacteria,1T2T0@1236|Gammaproteobacteria",2|Bacteria,C,Protein of unknown function (DUF1116),yahG,-,5.3.3.2,ko:K01823,"ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","M00095,M00096,M00364,M00365,M00366,M00367",R01123,RC00455,"ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF1116,FMN_dh,Glu_synthase",False
lysR~~~dmlR~~~cynR,lysR~~~dmlR~~~cynR,1045856.EcWSU1_03464,1.94e-217,600.0,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,3X1SX@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
ydeC~~~araC,ydeC~~~araC,911008.GLAD_01754,1.75e-181,508.0,"COG0662@1|root,COG2207@1|root,COG0662@2|Bacteria,COG2207@2|Bacteria,1R4FN@1224|Proteobacteria,1RR6J@1236|Gammaproteobacteria",2|Bacteria,K,AraC family transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,Cupin_2,HTH_18,HTH_AraC",False
yjdN~~~phnB,yjdN~~~phnB,1399774.JDWH01000011_gene577,1.09e-100,293.0,"COG2764@1|root,COG2764@2|Bacteria,1N0S4@1224|Proteobacteria,1S93U@1236|Gammaproteobacteria,3X2I4@547|Enterobacter",2|Bacteria,S,PFAM Glyoxalase bleomycin resistance protein dioxygenase,phnB,-,-,ko:K04750,-,-,-,-,ko00000,-,-,-,"3-dmu-9_3-mt,Glyoxalase",False
nahR~~~lysR,nahR~~~lysR,573.JG24_21140,2.6699999999999998e-182,513.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1RPUF@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,nodD2,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
hisG,hisG,716541.ECL_03339,2.63e-209,579.0,"COG0040@1|root,COG0040@2|Bacteria,1MUCY@1224|Proteobacteria,1RNAX@1236|Gammaproteobacteria,3X0SS@547|Enterobacter",2|Bacteria,F,ATP phosphoribosyltransferase,hisG,"GO:0000105,GO:0003674,GO:0003824,GO:0003879,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",2.4.2.17,ko:K00765,"ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230",M00026,R01071,"RC02819,RC03200","ko00000,ko00001,ko00002,ko01000",-,-,iECSF_1327.ECSF_1909,"HisG,HisG_C",False
group_25020,group_25020,1399774.JDWH01000001_gene2778,1.81e-139,395.0,"2CHGF@1|root,2Z7QV@2|Bacteria,1R5Q8@1224|Proteobacteria,1RNU0@1236|Gammaproteobacteria,3X1XX@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF4310),-,-,-,-,-,-,-,-,-,-,-,-,DUF4310,False
group_38683,group_38683,716541.ECL_00134,3.2699999999999996e-236,649.0,"COG0726@1|root,COG0726@2|Bacteria,1MX6K@1224|Proteobacteria,1RYP1@1236|Gammaproteobacteria,3X3AG@547|Enterobacter",2|Bacteria,G,Lipopolysaccharide biosynthesis protein,walW,-,-,-,-,-,-,-,-,-,-,-,-,False
group_45899,group_45899,1399774.JDWH01000003_gene1020,3.38e-256,705.0,"COG0845@1|root,COG0845@2|Bacteria,1MUI8@1224|Proteobacteria,1RNK4@1236|Gammaproteobacteria,3X3E6@547|Enterobacter",2|Bacteria,M,"TIGRFAM type I secretion membrane fusion protein, HlyD",-,-,-,"ko:K02022,ko:K12542",-,M00330,-,-,"ko00000,ko00002,ko02000,ko02044","3.A.1.109.4,8.A.1",-,-,"Biotin_lipoyl_2,HlyD,HlyD_3",False
group_33478,group_33478,1045856.EcWSU1_01178,2.1e-154,440.0,"COG1028@1|root,COG1028@2|Bacteria,1N4J7@1224|Proteobacteria,1RQ0S@1236|Gammaproteobacteria,3X09N@547|Enterobacter",2|Bacteria,IQ,KR domain,-,"GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006725,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016491,GO:0016614,GO:0017076,GO:0018130,GO:0019001,GO:0019438,GO:0019748,GO:0030551,GO:0032553,GO:0032555,GO:0032561,GO:0035438,GO:0036094,GO:0042469,GO:0042710,GO:0043167,GO:0043168,GO:0043385,GO:0043386,GO:0044010,GO:0044237,GO:0044249,GO:0044550,GO:0044764,GO:0045460,GO:0045461,GO:0046483,GO:0048037,GO:0050661,GO:0050662,GO:0051704,GO:0055114,GO:0070402,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901376,GO:1901378,GO:1901576",-,-,-,-,-,-,-,-,-,-,adh_short_C2,False
rhaD,rhaD,716541.ECL_05074,4.4500000000000005e-200,554.0,"COG0235@1|root,COG0235@2|Bacteria,1MXV2@1224|Proteobacteria,1RP50@1236|Gammaproteobacteria,3X128@547|Enterobacter",2|Bacteria,H,Catalyzes the reversible cleavage of L-rhamnulose-1- phosphate to dihydroxyacetone phosphate (DHAP) and L-lactaldehyde,rhaD,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0008150,GO:0008152,GO:0008994,GO:0009056,GO:0016052,GO:0016829,GO:0016830,GO:0016832,GO:0019299,GO:0019301,GO:0019318,GO:0019320,GO:0019321,GO:0019323,GO:0042802,GO:0044238,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046365,GO:0071704,GO:1901575","4.1.2.17,4.1.2.19,4.2.1.109,5.1.3.4","ko:K01628,ko:K01629,ko:K03077,ko:K08964","ko00040,ko00051,ko00053,ko00270,ko01100,ko01120,map00040,map00051,map00053,map00270,map01100,map01120","M00034,M00550","R01785,R02262,R02263,R05850,R07392","RC00438,RC00599,RC00603,RC00604,RC01479,RC01939","ko00000,ko00001,ko00002,ko01000",-,-,"iECH74115_1262.ECH74115_5354,iECSP_1301.ECSP_4963,iECs_1301.ECs4829,iLF82_1304.LF82_1866,iNRG857_1313.NRG857_19475,iSFV_1184.SFV_3593,iSSON_1240.SSON_4072,iYL1228.KPN_04211,iZ_1308.Z5446,ic_1306.c4851",Aldolase_II,False
group_43227,group_43227,1045856.EcWSU1_00602,9.67e-160,448.0,"COG3539@1|root,COG3539@2|Bacteria,1RIGE@1224|Proteobacteria,1S4HY@1236|Gammaproteobacteria",2|Bacteria,NU,Protein of unknown function (DUF1120),-,"GO:0005575,GO:0005623,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0030288,GO:0030313,GO:0031975,GO:0033554,GO:0042597,GO:0044464,GO:0050896,GO:0051716",-,-,-,-,-,-,-,-,-,-,DUF1120,False
ulaD,ulaD,716541.ECL_00590,2.02e-152,429.0,"COG0269@1|root,COG0269@2|Bacteria,1QWE4@1224|Proteobacteria,1RPV5@1236|Gammaproteobacteria,3X3GQ@547|Enterobacter",2|Bacteria,G,Orotidine 5'-phosphate decarboxylase / HUMPS family,ulaD,"GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0005996,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0008150,GO:0008152,GO:0009056,GO:0009109,GO:0009111,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0019852,GO:0019854,GO:0033982,GO:0042365,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046365,GO:0046395,GO:0046872,GO:0051186,GO:0051187,GO:0071704,GO:1901575","4.1.1.85,4.1.2.43","ko:K03078,ko:K08093","ko00030,ko00040,ko00053,ko00680,ko01100,ko01120,ko01200,ko01230,map00030,map00040,map00053,map00680,map01100,map01120,map01200,map01230","M00345,M00550,M00580","R05338,R07125","RC00421,RC00422,RC01721","ko00000,ko00001,ko00002,ko01000",-,-,"iAF1260.b4196,iAPECO1_1312.APECO1_2196,iBWG_1329.BWG_3908,iE2348C_1286.E2348C_4519,iECDH10B_1368.ECDH10B_4391,iECDH1ME8569_1439.ECDH1ME8569_4053,iECED1_1282.ECED1_4983,iECIAI1_1343.ECIAI1_4429,iECNA114_1301.ECNA114_4412,iECOK1_1307.ECOK1_4710,iECP_1309.ECP_4441,iECS88_1305.ECS88_4782,iECSE_1348.ECSE_4494,iECSF_1327.ECSF_4082,iEcDH1_1363.EcDH1_3797,iJO1366.b4196,iJR904.b4196,iLF82_1304.LF82_2375,iNRG857_1313.NRG857_21325,iUMN146_1321.UM146_21220,iY75_1357.Y75_RS21850",OMPdecase,False
group_37136,group_37136,1399774.JDWH01000011_gene583,1.65e-128,366.0,"COG3625@1|root,COG3625@2|Bacteria,1RHXN@1224|Proteobacteria,1RZR8@1236|Gammaproteobacteria,3X1T4@547|Enterobacter",2|Bacteria,P,phosphonate C-P lyase system protein PhnH,phnH,"GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0042802,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234",2.7.8.37,ko:K06165,"ko00440,map00440",-,R10185,"RC00005,RC00063","ko00000,ko00001,ko01000",-,-,-,PhnH,False
group_18114,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yshB,yshB,640513.Entas_4404,4.38e-17,73.2,"2C785@1|root,2ZG52@2|Bacteria,1P8DX@1224|Proteobacteria,1SVWN@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_34082,group_34082,1045856.EcWSU1_04031,2.19e-131,376.0,"COG3539@1|root,COG3539@2|Bacteria,1RDNU@1224|Proteobacteria,1T0ZV@1236|Gammaproteobacteria",2|Bacteria,NU,Protein of unknown function (DUF1120),-,"GO:0005575,GO:0005623,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0044464",-,-,-,-,-,-,-,-,-,-,DUF1120,False
group_40615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_45724,group_45724,640513.Entas_2307,5.05e-217,602.0,"COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,1RNPX@1236|Gammaproteobacteria,3X06C@547|Enterobacter",2|Bacteria,P,Belongs to the ABC transporter superfamily,ydcT,-,3.6.3.31,"ko:K02052,ko:K11072,ko:K11076","ko02010,ko02024,map02010,map02024","M00193,M00299,M00300",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.11,3.A.1.11.1,3.A.1.11.2",-,-,"ABC_tran,TOBE_2",False
group_43186,group_43186,1005994.GTGU_01704,4.96e-172,481.0,"COG2140@1|root,COG2140@2|Bacteria,1NKQJ@1224|Proteobacteria,1RTEZ@1236|Gammaproteobacteria",2|Bacteria,G,glucose-6-phosphate isomerase,-,-,5.3.1.9,ko:K06859,"ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200","M00001,M00004,M00114","R02739,R02740,R03321","RC00376,RC00563","ko00000,ko00001,ko00002,ko01000",-,-,-,"Cupin_2,GPI",False
group_40352,group_40352,716541.ECL_00068,1.57e-135,390.0,"COG3710@1|root,COG3710@2|Bacteria,1PGQY@1224|Proteobacteria,1RX23@1236|Gammaproteobacteria,3X47P@547|Enterobacter",2|Bacteria,K,"Transcriptional regulatory protein, C terminal",-,-,-,-,-,-,-,-,-,-,-,-,Trans_reg_C,False
xynT,xynT,1115515.EV102420_02_02530,3.03e-284,781.0,"COG2211@1|root,COG2211@2|Bacteria,1MVUM@1224|Proteobacteria,1RP5J@1236|Gammaproteobacteria,3XN02@561|Escherichia",2|Bacteria,G,sodium ion transport,yagG,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K03292,ko:K16248",-,-,-,-,"ko00000,ko02000",2.A.2,-,-,MFS_2,False
ypeB,ypeB,1399774.JDWH01000004_gene3793,5.12e-44,143.0,"COG3530@1|root,COG3530@2|Bacteria,1N7GT@1224|Proteobacteria,1SCBX@1236|Gammaproteobacteria,3X2Q5@547|Enterobacter",2|Bacteria,S,Putative quorum-sensing-regulated virulence factor,ypeB,-,2.7.7.7,"ko:K02342,ko:K09954,ko:K10857","ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,QSregVF_b,False
group_40891,group_40891,220341.16501865,9.32e-119,346.0,"COG3302@1|root,COG3302@2|Bacteria,1MXQJ@1224|Proteobacteria,1S1NS@1236|Gammaproteobacteria,3ZJ2V@590|Salmonella",2|Bacteria,S,DMSO reductase anchor subunit (DmsC),dmsC,-,-,"ko:K07308,ko:K18363,ko:K21309","ko00360,ko00920,ko01100,ko01120,map00360,map00920,map01100,map01120",-,"R07222,R07294,R09501,R11487","RC00004,RC00168,RC01844,RC01903,RC02555","ko00000,ko00001,ko02000",5.A.3.3,-,-,DmsC,False
group_38483,group_38483,1218086.BBNB01000003_gene2478,4.37e-187,522.0,"COG1940@1|root,COG1940@2|Bacteria,1MU94@1224|Proteobacteria,1RQ3P@1236|Gammaproteobacteria,3WZD5@544|Citrobacter",2|Bacteria,GK,ROK family,bglK,-,"2.7.1.2,2.7.1.85","ko:K00845,ko:K18673","ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200","M00001,M00549","R00299,R01600,R01786","RC00002,RC00017","ko00000,ko00001,ko00002,ko01000",-,-,-,ROK,False
group_39348,group_39348,716541.ECL_00055,6.230000000000001e-248,683.0,"COG0845@1|root,COG0845@2|Bacteria,1MU78@1224|Proteobacteria,1RPI1@1236|Gammaproteobacteria,3X0QT@547|Enterobacter",2|Bacteria,M,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,mexA,-,-,"ko:K03585,ko:K18141,ko:K18321","ko01501,ko01503,ko02020,map01501,map01503,map02020","M00645,M00646,M00647,M00696,M00699,M00718",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000,ko03036","2.A.6.2,2.A.6.2.41,8.A.1,8.A.1.6",-,-,"HlyD,HlyD_D23",False
papC~~~pmfC,papC~~~pmfC,640513.Entas_3721,0.0,1362.0,"COG3188@1|root,COG3188@2|Bacteria,1P744@1224|Proteobacteria,1RN8Z@1236|Gammaproteobacteria,3X3K5@547|Enterobacter",2|Bacteria,NU,PFAM Fimbrial biogenesis outer membrane usher protein,ybgQ,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0009279,GO:0009297,GO:0009987,GO:0015267,GO:0015288,GO:0015473,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0022803,GO:0022829,GO:0022857,GO:0030030,GO:0030031,GO:0030312,GO:0030313,GO:0031975,GO:0043711,GO:0044085,GO:0044462,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071840,GO:0071944",-,-,-,-,-,-,-,-,-,-,"PapC_C,PapC_N,Usher",False
tesA,tesA,1045856.EcWSU1_01028,9.869999999999999e-146,415.0,"COG2755@1|root,COG2755@2|Bacteria,1RCXZ@1224|Proteobacteria,1S3QU@1236|Gammaproteobacteria,3X0WX@547|Enterobacter",2|Bacteria,E,GDSL-like Lipase/Acylhydrolase family,tesA,"GO:0003674,GO:0003824,GO:0004620,GO:0004622,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016289,GO:0016290,GO:0016298,GO:0016787,GO:0016788,GO:0016790,GO:0019538,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0042802,GO:0043170,GO:0044238,GO:0044464,GO:0047617,GO:0052689,GO:0071704,GO:0140096,GO:1901564",3.1.1.5,ko:K10804,"ko01040,map01040",-,-,-,"ko00000,ko00001,ko01000,ko01004",-,-,"iECED1_1282.ECED1_0521,iLF82_1304.LF82_2242,iNRG857_1313.NRG857_02365",Lipase_GDSL_2,False
group_32236,group_32236,399742.Ent638_1723,5.6399999999999996e-40,135.0,"2E3Z5@1|root,32YW3@2|Bacteria,1N83Y@1224|Proteobacteria,1SCCZ@1236|Gammaproteobacteria,3X2WW@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37195,group_37195,1399774.JDWH01000001_gene2744,4.49e-232,639.0,"COG0180@1|root,COG0180@2|Bacteria,1MV4T@1224|Proteobacteria,1RNDC@1236|Gammaproteobacteria,3X1X8@547|Enterobacter",2|Bacteria,J,PFAM aminoacyl-tRNA synthetase class Ib,trpS,"GO:0003674,GO:0003824,GO:0004812,GO:0004830,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006436,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576",6.1.1.2,ko:K01867,"ko00970,map00970","M00359,M00360",R03664,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,tRNA-synt_1b,False
gspC~~~pulC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_34776,group_34776,716541.ECL_00359,1.75e-169,473.0,"COG2188@1|root,COG2188@2|Bacteria,1Q856@1224|Proteobacteria,1RQ3N@1236|Gammaproteobacteria,3X1RB@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,phnF,-,-,"ko:K02043,ko:K03482,ko:K03710",-,-,-,-,"ko00000,ko03000",-,-,-,"GntR,UTRA",False
group_13648,group_13648,273526.SMDB11_1120,2.74e-183,521.0,"COG0845@1|root,COG0845@2|Bacteria,1MU8D@1224|Proteobacteria,1RN0E@1236|Gammaproteobacteria,402DR@613|Serratia",2|Bacteria,M,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,macA,-,-,"ko:K02005,ko:K13888",-,M00709,-,-,"ko00000,ko00002,ko02000",8.A.1,-,-,"Biotin_lipoyl_2,HlyD_3,HlyD_D23",False
group_34367,group_34367,640513.Entas_4366,0.0,918.0,"COG1129@1|root,COG1129@2|Bacteria,1MU22@1224|Proteobacteria,1RMCH@1236|Gammaproteobacteria,3X1UD@547|Enterobacter",2|Bacteria,G,ATPases associated with a variety of cellular activities,rbsA,-,3.6.3.17,"ko:K02056,ko:K10441,ko:K10539,ko:K10542,ko:K10545,ko:K10551,ko:K10558,ko:K10562,ko:K17204,ko:K17210","ko02010,ko02024,map02010,map02024","M00212,M00213,M00214,M00215,M00217,M00219,M00220,M00221,M00590,M00592",-,-,"ko00000,ko00001,ko00002,ko01000,ko02000","3.A.1.2,3.A.1.2.1,3.A.1.2.11,3.A.1.2.13,3.A.1.2.16,3.A.1.2.19,3.A.1.2.2,3.A.1.2.21,3.A.1.2.3,3.A.1.2.4,3.A.1.2.6,3.A.1.2.8,3.A.1.2.9",-,-,ABC_tran,False
group_38837,group_38837,716541.ECL_00620,1.51e-281,769.0,"COG0673@1|root,COG0673@2|Bacteria,1MUP0@1224|Proteobacteria,1S1E3@1236|Gammaproteobacteria",2|Bacteria,S,oxidoreductase,bplA,-,1.1.1.335,ko:K13020,"ko00520,map00520",-,R10140,RC00182,"ko00000,ko00001,ko01000,ko01005",-,-,-,"GFO_IDH_MocA,GFO_IDH_MocA_C",False
zupT,zupT,1045856.EcWSU1_03830,2.84e-151,429.0,"COG0428@1|root,COG0428@2|Bacteria,1MWEZ@1224|Proteobacteria,1RNXU@1236|Gammaproteobacteria,3X19V@547|Enterobacter",2|Bacteria,P,Mediates zinc uptake. May also transport other divalent cations,zupT,"GO:0000041,GO:0003674,GO:0005215,GO:0005381,GO:0005384,GO:0005385,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006824,GO:0006826,GO:0006828,GO:0006829,GO:0008150,GO:0008324,GO:0015075,GO:0015086,GO:0015087,GO:0015093,GO:0015318,GO:0015684,GO:0015691,GO:0016020,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0034755,GO:0044464,GO:0046873,GO:0046915,GO:0051179,GO:0051234,GO:0055085,GO:0070574,GO:0070838,GO:0071421,GO:0071577,GO:0071944,GO:0072509,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:1903874",-,ko:K07238,-,-,-,-,"ko00000,ko02000",2.A.5.5,-,iECIAI39_1322.ECIAI39_3536,Zip,False
